time,Google-Brand_impressions,Google-Brand,Google-Non_brand_impressions,Google-Non-Brand,Google-PMAX_impressions,Google-PMAX,Google-Discovery_impressions,Google-Discovery,Google-DemandGen_impressions,Google-DemandGen,Bing-Brand_impressions,Bing-Brand,Bing-Non_brand_impressions,Bing-Non-Brand,Bing-Smart Shopping_impressions,Bing-Smart Shopping,Facebook-Prospecting_impressions,Facebook-Prospecting,Facebook-Retargeting_impressions,Facebook-Retargeting,Meta Audience Network Prospecting_impressions,Meta Audience Network Prospecting,Meta Audience Network Retargeting_impressions,Meta Audience Network Retargeting,IG-Prospecting_impressions,IG-Prospecting,IG-Retargeting_impressions,IG-Retargeting,DV360_DOOH_impressions,DV360_DOOH,DV360_Youtube_CTV_impressions,DV360_Youtube_CTV,DV360_Yotube__impressions,"DV360_Youtube_
 Mobile-Desktop",Podcasts_impressions,Podcasts,Amazon Display Prospecting_impressions,Amazon Display Prospecting,Amazon Display Retargeting_impressions,Amazon Display Retargeting,Amazon OTT_impressions,Amazon OTT,Amazon TNF_impressions,Amazon TNF,Amazon Audio_impressions,Amazon Audio,Amazon CTV_impressions,Amazon CTV,Inuvo Display Gaming_impressions,Inuvo Display Gaming,Inuvo Display Sports_impressions,Inuvo Display Sports,Inuvo Display Brand_impressions,Inuvo Display Brand,Inuvo Display Conquesting_impressions,Inuvo Display Conquesting,Inuvo_Display_Outdoor_impressions,Inuvo_Display_Outdoor,Inuvo CTV Brand_impressions,Inuvo CTV Brand,Inuvo_CTV_Outdoor_impressions,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports_impressions,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting_impressions,Inuvo CTV Conquesting,Nexen Display_impressions,Nexen Display,NEXXEN_CTV_impressions,NEXXEN_CTV,NEXXEN_Audio_impressions,NEXXEN_Audio,Trade Desk Display_impressions,Trade Desk Display,Trade Desk OLV_impressions,Trade Desk OLV,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2025-02-10,1930140,1930.14,1529750,1529.75,6342930,6342.93,0,0,0,0,558320,558.32,313060,313.06,0,0,3452620,3452.62,656960,656.96,0,0,0,0,1441590,1441.59,484830,484.83,387930,387.93,1625940,1625.94,2083820,2083.82,0,0,3938980,3938.98,1405770,1405.77,223230,223.23,0,0,0,0,0,0,651920,651.92,925550,925.55,703550,703.55,0,0,632610,632.61,1214630,1214.63,1014070,1014.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16966000,16966,0.36,332563.55
2025-02-11,2020140,2020.14,1655640,1655.64,5287500,5287.5,0,0,0,0,184810,184.81,255790,255.79,0,0,3673880,3673.88,741110,741.11,0,0,0,0,1475070,1475.07,494310,494.31,403530,403.53,1621530,1621.53,2075160,2075.16,0,0,5375340,5375.34,1308040,1308.04,278090,278.09,0,0,0,0,0,0,647530,647.53,921320,921.32,713360,713.36,0,0,619270,619.27,1112370,1112.37,886810,886.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,325884.76
2025-02-12,2442390,2442.39,1584220,1584.22,5681520,5681.52,0,0,0,0,156410,156.41,315520,315.52,0,0,3263040,3263.04,802530,802.53,0,0,0,0,1292730,1292.73,483080,483.08,298860,298.86,1616210,1616.21,2108290,2108.29,0,0,532880,532.88,270190,270.19,28670,28.67,0,0,0,0,0,0,694750,694.75,988520,988.52,743050,743.05,0,0,660750,660.75,1370770,1370.77,1106140,1106.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,300805.04
2025-02-13,1815780,1815.78,1666230,1666.23,4960800,4960.8,0,0,0,0,172930,172.93,319670,319.67,0,0,3735760,3735.76,963680,963.68,0,0,0,0,1319370,1319.37,520330,520.33,839130,839.13,1608290,1608.29,2089940,2089.94,0,0,5949710,5949.71,1512210,1512.21,0,0,0,0,0,0,0,0,676180,676.18,965660,965.66,720200,720.2,0,0,654090,654.09,1141140,1141.14,993090,993.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,320192.92
2025-02-14,1864250,1864.25,1596070,1596.07,5087110,5087.11,0,0,0,0,252390,252.39,315630,315.63,0,0,3668270,3668.27,802150,802.15,0,0,0,0,1563530,1563.53,430420,430.42,696300,696.3,1606150,1606.15,2069950,2069.95,0,0,3623740,3623.74,1423710,1423.71,0,0,0,0,0,0,0,0,674960,674.96,949390,949.39,711440,711.44,0,0,635350,635.35,1298120,1298.12,1079880,1079.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,288220.7
2025-02-15,1983730,1983.73,1685740,1685.74,5586390,5586.39,0,0,0,0,131110,131.11,299490,299.49,0,0,3589780,3589.78,838920,838.92,0,0,0,0,1548050,1548.05,456050,456.05,2666040,2666.04,1597900,1597.9,2030250,2030.25,0,0,3580190,3580.19,1460080,1460.08,0,0,0,0,0,0,0,0,651670,651.67,924790,924.79,647300,647.3,0,0,570440,570.44,1067080,1067.08,980130,980.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,269195.11
2025-02-16,1833270,1833.27,1688910,1688.91,4501570,4501.57,0,0,0,0,328580,328.58,303640,303.64,0,0,3836140,3836.14,940130,940.13,0,0,0,0,1677330,1677.33,674450,674.45,2630650,2630.65,1592020,1592.02,2048870,2048.87,0,0,3542680,3542.68,1472500,1472.5,0,0,0,0,0,0,0,0,654120,654.12,922060,922.06,659260,659.26,0,0,572310,572.31,1276760,1276.76,1052750,1052.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,291376.33
2025-02-17,1717600,1717.6,1621570,1621.57,6016690,6016.69,0,0,0,0,700130,700.13,277110,277.11,0,0,2224110,2224.11,540890,540.89,0,0,0,0,1365110,1365.11,379150,379.15,2136190,2136.19,1587320,1587.32,2078320,2078.32,0,0,3716220,3716.22,1467960,1467.96,0,0,0,0,0,0,0,0,655240,655.24,916950,916.95,688940,688.94,0,0,593420,593.42,1197530,1197.53,960560,960.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,280219.54
2025-02-18,1840270,1840.27,1544320,1544.32,5189550,5189.55,0,0,0,0,599110,599.11,341770,341.77,0,0,2150600,2150.6,472230,472.23,0,0,0,0,1339590,1339.59,369470,369.47,2160970,2160.97,1582600,1582.6,2019950,2019.95,0,0,3638140,3638.14,1425190,1425.19,0,0,0,0,0,0,0,0,662630,662.63,988620,988.62,711790,711.79,0,0,673730,673.73,1278740,1278.74,1039070,1039.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,254728.71
2025-02-19,2185750,2185.75,1527160,1527.16,5970830,5970.83,0,0,0,0,750790,750.79,355260,355.26,0,0,7015080,7015.08,535260,535.26,0,0,0,0,1441220,1441.22,341140,341.14,2174740,2174.74,1572840,1572.84,2028210,2028.21,0,0,3678870,3678.87,1458510,1458.51,0,0,0,0,0,0,0,0,704870,704.87,1075860,1075.86,739580,739.58,0,0,701220,701.22,1166370,1166.37,967750,967.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,361054.64
2025-02-20,1891680,1891.68,1369900,1369.9,3908810,3908.81,0,0,0,0,819150,819.15,603190,603.19,0,0,6896730,6896.73,509640,509.64,0,0,0,0,1321410,1321.41,303860,303.86,1616260,1616.26,1507610,1507.61,2043150,2043.15,0,0,3654270,3654.27,1436650,1436.65,0,0,0,0,0,0,0,0,664240,664.24,1066550,1066.55,688220,688.22,0,0,663910,663.91,1332430,1332.43,1092880,1092.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,363558.88
2025-02-21,1800060,1800.06,1396210,1396.21,4653050,4653.05,0,0,0,0,858080,858.08,673640,673.64,0,0,6777510,6777.51,587860,587.86,0,0,0,0,1254120,1254.12,351610,351.61,1964920,1964.92,1561900,1561.9,2015040,2015.04,0,0,3596900,3596.9,1463540,1463.54,0,0,0,0,0,0,0,0,660250,660.25,1049800,1049.8,679660,679.66,0,0,642040,642.04,1080720,1080.72,887070,887.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,303639.08
2025-02-22,1795460,1795.46,1458650,1458.65,5652840,5652.84,0,0,0,0,642780,642.78,593970,593.97,0,0,4808580,4808.58,590690,590.69,0,0,0,0,910670,910.67,275910,275.91,2679320,2679.32,1547260,1547.26,1970930,1970.93,0,0,3627890,3627.89,1481750,1481.75,0,0,0,0,0,0,0,0,639390,639.39,1018490,1018.49,670350,670.35,0,0,617940,617.94,1246590,1246.59,1085050,1085.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,294239.54
2025-02-23,1686370,1686.37,1382620,1382.62,4692070,4692.07,0,0,0,0,647610,647.61,608350,608.35,0,0,6334520,6334.52,678050,678.05,0,0,0,0,1000930,1000.93,224980,224.98,2649660,2649.66,1537330,1537.33,1943070,1943.07,0,0,3731090,3731.09,1430160,1430.16,0,0,0,0,0,0,0,0,644540,644.54,1022210,1022.21,679400,679.4,0,0,614080,614.08,1188870,1188.87,998410,998.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,282271.35
2025-02-24,1635680,1635.68,1344630,1344.63,5821600,5821.6,0,0,0,0,675480,675.48,612840,612.84,0,0,6427500,6427.5,660160,660.16,0,0,0,0,833670,833.67,315780,315.78,1975990,1975.99,1523840,1523.84,1976760,1976.76,0,0,3581570,3581.57,1450090,1450.09,0,0,0,0,0,0,0,0,653620,653.62,1037390,1037.39,723860,723.86,0,0,663550,663.55,1241690,1241.69,1059820,1059.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,398635.25
2025-02-25,1682340,1682.34,1301050,1301.05,4602170,4602.17,0,0,0,0,669590,669.59,602330,602.33,0,0,6136250,6136.25,644720,644.72,0,0,0,0,840580,840.58,336520,336.52,1542300,1542.3,1500910,1500.91,1988020,1988.02,0,0,3670450,3670.45,1472240,1472.24,0,0,0,0,0,0,0,0,643580,643.58,1120720,1120.72,698170,698.17,0,0,642310,642.31,1350710,1350.71,968890,968.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354582.31
2025-02-26,1616820,1616.82,1510720,1510.72,4921850,4921.85,0,0,11340,11.34,665170,665.17,600860,600.86,0,0,5688750,5688.75,596790,596.79,0,0,0,0,1318000,1318,253140,253.14,3043040,3043.04,1477420,1477.42,1976030,1976.03,0,0,3690730,3690.73,1470750,1470.75,0,0,0,0,0,0,0,0,666470,666.47,1226530,1226.53,741040,741.04,0,0,653810,653.81,1523310,1523.31,1099870,1099.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308508.67
2025-02-27,1618450,1618.45,1537180,1537.18,7635670,7635.67,0,0,11320,11.32,579630,579.63,518210,518.21,0,0,5519970,5519.97,622890,622.89,0,0,0,0,1343370,1343.37,242650,242.65,3931520,3931.52,1440170,1440.17,1994910,1994.91,0,0,2962680,2962.68,1179700,1179.7,0,0,0,0,0,0,0,0,655120,655.12,1208470,1208.47,718760,718.76,0,0,648130,648.13,1386510,1386.51,1052830,1052.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319353.56
2025-02-28,1359180,1359.18,1381460,1381.46,7991090,7991.09,0,0,11250,11.25,484800,484.8,463360,463.36,0,0,6950170,6950.17,801770,801.77,0,0,0,0,1236030,1236.03,249840,249.84,5116960,5116.96,785760,785.76,1400790,1400.79,0,0,2944910,2944.91,1209400,1209.4,303490,303.49,0,0,0,0,0,0,670030,670.03,1223450,1223.45,759740,759.74,0,0,687740,687.74,1470870,1470.87,1101160,1101.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308549.97
2025-03-01,1205980,1205.98,1186380,1186.38,6121280,6121.28,0,0,10060,10.06,188100,188.1,460310,460.31,0,0,7279250,7279.25,980420,980.42,0,0,0,0,502830,502.83,273430,273.43,1255470,1255.47,596100,596.1,1705950,1705.95,0,0,2853110,2853.11,1057720,1057.72,320330,320.33,0,0,0,0,0,0,660130,660.13,1200610,1200.61,770590,770.59,0,0,662190,662.19,1317610,1317.61,1020760,1020.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,279978.29
2025-03-02,1159840,1159.84,1251090,1251.09,6081320,6081.32,0,0,9780,9.78,253080,253.08,469360,469.36,0,0,8973360,8973.36,936190,936.19,0,0,0,0,589100,589.1,287330,287.33,1241610,1241.61,595200,595.2,1720930,1720.93,0,0,3032060,3032.06,1035670,1035.67,320040,320.04,0,0,0,0,0,0,653540,653.54,1186890,1186.89,762100,762.1,0,0,660650,660.65,1449850,1449.85,1086460,1086.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,285920.69
2025-03-03,1146730,1146.73,1180250,1180.25,5447340,5447.34,0,0,10300,10.3,224090,224.09,464110,464.11,0,0,8322240,8322.24,1041170,1041.17,0,0,0,0,576900,576.9,337940,337.94,1135290,1135.29,1333760,1333.76,1745230,1745.23,0,0,3028300,3028.3,1058270,1058.27,323470,323.47,0,0,0,0,0,0,563210,563.21,1075130,1075.13,706630,706.63,0,0,623490,623.49,1013760,1013.76,771670,771.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,346198.85
2025-03-04,832790,832.79,785700,785.7,2954930,2954.93,0,0,199710,199.71,188570,188.57,455950,455.95,0,0,8466740,8466.74,926140,926.14,0,0,0,0,440740,440.74,326110,326.11,1097010,1097.01,1331770,1331.77,938520,938.52,0,0,3115380,3115.38,1034430,1034.43,316620,316.62,0,0,0,0,0,0,553920,553.92,1067320,1067.32,699610,699.61,0,0,601790,601.79,1236670,1236.67,976300,976.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,328740.22
2025-03-05,780520,780.52,616810,616.81,2606470,2606.47,0,0,209790,209.79,159590,159.59,447890,447.89,0,0,8375830,8375.83,1030950,1030.95,0,0,0,0,536120,536.12,326860,326.86,1117350,1117.35,1329850,1329.85,2150810,2150.81,0,0,3079250,3079.25,1059740,1059.74,300730,300.73,0,0,0,0,0,0,585660,585.66,1157510,1157.51,741920,741.92,0,0,645220,645.22,1271970,1271.97,833830,833.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,342840.6
2025-03-06,1099630,1099.63,1048020,1048.02,2680250,2680.25,0,0,398000,398,189500,189.5,459090,459.09,0,0,6078100,6078.1,809060,809.06,0,0,0,0,322620,322.62,223280,223.28,1157370,1157.37,1327550,1327.55,2146210,2146.21,0,0,3066520,3066.52,1052880,1052.88,300180,300.18,0,0,0,0,0,0,571360,571.36,1122140,1122.14,725130,725.13,0,0,630470,630.47,1443050,1443.05,1027750,1027.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,324188.9
2025-03-07,1008460,1008.46,1071230,1071.23,4815570,4815.57,0,0,421260,421.26,230310,230.31,467190,467.19,0,0,3420720,3420.72,329160,329.16,0,0,0,0,155160,155.16,118750,118.75,1188200,1188.2,1579280,1579.28,2052650,2052.65,0,0,3079750,3079.75,1074880,1074.88,309510,309.51,0,0,0,0,0,0,518200,518.2,1028220,1028.22,737740,737.74,0,0,635860,635.86,998910,998.91,856140,856.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,330111.81
2025-03-08,1190990,1190.99,1105500,1105.5,3989390,3989.39,0,0,418410,418.41,232050,232.05,474060,474.06,0,0,2602520,2602.52,332940,332.94,0,0,0,0,235880,235.88,118920,118.92,2461300,2461.3,1570790,1570.79,2142470,2142.47,0,0,3053140,3053.14,1072560,1072.56,297140,297.14,0,0,0,0,0,0,488470,488.47,964550,964.55,649640,649.64,0,0,561150,561.15,1468090,1468.09,1024250,1024.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,278105.55
2025-03-09,1047310,1047.31,1091300,1091.3,3915860,3915.86,0,0,416890,416.89,226280,226.28,464330,464.33,0,0,3094770,3094.77,342550,342.55,0,0,0,0,305340,305.34,143280,143.28,2228260,2228.26,1503270,1503.27,2128330,2128.33,0,0,3023400,3023.4,1077420,1077.42,294440,294.44,0,0,0,0,0,0,492260,492.26,970490,970.49,682810,682.81,0,0,568860,568.86,1015250,1015.25,839500,839.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,284754.39
2025-03-10,1111840,1111.84,1015440,1015.44,3435350,3435.35,0,0,416040,416.04,230420,230.42,465130,465.13,0,0,2951090,2951.09,301200,301.2,0,0,0,0,438260,438.26,124410,124.41,1835240,1835.24,1564500,1564.5,2126030,2126.03,0,0,3065850,3065.85,1081790,1081.79,309670,309.67,0,0,0,0,0,0,493390,493.39,949100,949.1,676260,676.26,0,0,593600,593.6,1407790,1407.79,1001070,1001.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,316891.17
2025-03-11,1084660,1084.66,1020620,1020.62,3581820,3581.82,0,0,415780,415.78,175400,175.4,472910,472.91,0,0,2765560,2765.56,321270,321.27,0,0,0,0,617520,617.52,126370,126.37,1966760,1966.76,1561650,1561.65,2125550,2125.55,0,0,3071600,3071.6,1056040,1056.04,305090,305.09,0,0,0,0,0,0,456840,456.84,889540,889.54,673130,673.13,0,0,556390,556.39,907440,907.44,733820,733.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,296712.79
2025-03-12,1140640,1140.64,1017900,1017.9,4095020,4095.02,0,0,416910,416.91,231010,231.01,463280,463.28,0,0,2507870,2507.87,315900,315.9,0,0,0,0,747970,747.97,124780,124.78,1947190,1947.19,1555900,1555.9,2119620,2119.62,0,0,3015090,3015.09,1064710,1064.71,314010,314.01,0,0,0,0,0,0,583730,583.73,1090550,1090.55,875180,875.18,0,0,641590,641.59,1767110,1767.11,1028960,1028.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,310873.22
2025-03-13,1039310,1039.31,1002050,1002.05,3465010,3465.01,0,0,413170,413.17,236740,236.74,464770,464.77,0,0,2498000,2498,361210,361.21,0,0,0,0,1238160,1238.16,196730,196.73,2134170,2134.17,1552110,1552.11,2112040,2112.04,0,0,3033300,3033.3,1069650,1069.65,309860,309.86,0,0,0,0,0,0,581820,581.82,1093140,1093.14,872480,872.48,0,0,640210,640.21,1237810,1237.81,871340,871.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,309852.49
2025-03-14,1161110,1161.11,996270,996.27,3790540,3790.54,0,0,410250,410.25,234060,234.06,468870,468.87,0,0,1759110,1759.11,231830,231.83,0,0,0,0,1016660,1016.66,136470,136.47,1981080,1981.08,1547890,1547.89,2106870,2106.87,0,0,3070160,3070.16,1080050,1080.05,330560,330.56,0,0,0,0,0,0,565250,565.25,1053590,1053.59,783220,783.22,0,0,605150,605.15,1771940,1771.94,1031320,1031.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,316955.49
2025-03-15,1207970,1207.97,1002840,1002.84,4737900,4737.9,0,0,411230,411.23,233590,233.59,464480,464.48,0,0,1628670,1628.67,306350,306.35,0,0,0,0,1387360,1387.36,182660,182.66,2447240,2447.24,1574600,1574.6,2083470,2083.47,0,0,3073470,3073.47,1089700,1089.7,306030,306.03,0,0,0,0,0,0,564010,564.01,1043270,1043.27,749170,749.17,0,0,580880,580.88,1260350,1260.35,892920,892.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,284325.77
2025-03-16,1098480,1098.48,1048080,1048.08,4001420,4001.42,0,0,417480,417.48,225640,225.64,468130,468.13,0,0,1799580,1799.58,299680,299.68,0,0,0,0,1555160,1555.16,186640,186.64,2405700,2405.7,1535110,1535.11,2084930,2084.93,0,0,3065410,3065.41,1078810,1078.81,300470,300.47,0,0,0,0,0,0,547060,547.06,1036210,1036.21,710050,710.05,0,0,573520,573.52,1593070,1593.07,1021670,1021.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,299977.21
2025-03-17,1288040,1288.04,1680410,1680.41,4064860,4064.86,0,0,799470,799.47,231280,231.28,465880,465.88,0,0,1719280,1719.28,320680,320.68,0,0,0,0,748880,748.88,167730,167.73,1979740,1979.74,1529020,1529.02,2079190,2079.19,0,0,2866260,2866.26,1022070,1022.07,306580,306.58,0,0,0,0,0,0,568480,568.48,1049380,1049.38,799870,799.87,0,0,602660,602.66,1363590,1363.59,877460,877.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,336045.77
2025-03-18,1423380,1423.38,1836250,1836.25,4137800,4137.8,0,0,907240,907.24,268260,268.26,517040,517.04,0,0,2280200,2280.2,373540,373.54,0,0,0,0,611190,611.19,262770,262.77,1973780,1973.78,1528980,1528.98,2072990,2072.99,0,0,3104000,3104,1090510,1090.51,306380,306.38,0,0,0,0,0,0,543590,543.59,1012930,1012.93,753450,753.45,0,0,582790,582.79,1522960,1522.96,1023300,1023.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,417840.47
2025-03-19,2016010,2016.01,2031210,2031.21,5629100,5629.1,0,0,1185690,1185.69,280540,280.54,522860,522.86,0,0,2312230,2312.23,471780,471.78,0,0,0,0,623200,623.2,290160,290.16,1907800,1907.8,1520710,1520.71,2066480,2066.48,0,0,3028600,3028.6,1103300,1103.3,309460,309.46,0,0,0,0,0,0,573880,573.88,1090100,1090.1,798820,798.82,0,0,613370,613.37,1415080,1415.08,882210,882.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,371893.15
2025-03-20,1963110,1963.11,1888450,1888.45,5047110,5047.11,0,0,844050,844.05,279780,279.78,516470,516.47,0,0,1863630,1863.63,413500,413.5,0,0,0,0,554200,554.2,177990,177.99,2038850,2038.85,1515100,1515.1,2056120,2056.12,0,0,3126590,3126.59,1121740,1121.74,317260,317.26,0,0,0,0,0,0,566830,566.83,969550,969.55,768010,768.01,0,0,590970,590.97,1720110,1720.11,1030710,1030.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,359841.26
2025-03-21,1851340,1851.34,1266230,1266.23,5511650,5511.65,0,0,836420,836.42,285590,285.59,554260,554.26,0,0,1951640,1951.64,335190,335.19,0,0,0,0,502880,502.88,109030,109.03,1633570,1633.57,1508230,1508.23,2041680,2041.68,0,0,3070000,3070,1083180,1083.18,300640,300.64,0,0,0,0,0,0,566040,566.04,955770,955.77,749280,749.28,0,0,589010,589.01,1463420,1463.42,898660,898.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,363218.33
2025-03-22,1851360,1851.36,1305410,1305.41,4985900,4985.9,0,0,831760,831.76,285240,285.24,559090,559.09,0,0,1844140,1844.14,316910,316.91,0,0,0,0,513030,513.03,117630,117.63,2404670,2404.67,1519280,1519.28,2024860,2024.86,0,0,3140900,3140.9,1112870,1112.87,298080,298.08,0,0,0,0,0,0,552000,552,932830,932.83,678720,678.72,0,0,556220,556.22,1737470,1737.47,1024860,1024.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,327530.15
2025-03-23,1888890,1888.89,1268620,1268.62,6413650,6413.65,0,0,826790,826.79,284980,284.98,551350,551.35,0,0,1921530,1921.53,429680,429.68,0,0,0,0,493840,493.84,125230,125.23,2335830,2335.83,1496290,1496.29,2010570,2010.57,0,0,3117010,3117.01,1093340,1093.34,304620,304.62,0,0,0,0,0,0,548220,548.22,929180,929.18,681130,681.13,0,0,550210,550.21,1537290,1537.29,886310,886.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,307708.88
2025-03-24,1846720,1846.72,1238540,1238.54,5012850,5012.85,0,0,699440,699.44,295780,295.78,575780,575.78,0,0,2094940,2094.94,394520,394.52,0,0,0,0,643840,643.84,149270,149.27,1728950,1728.95,1476340,1476.34,1994050,1994.05,0,0,3076030,3076.03,1057510,1057.51,314220,314.22,0,0,0,0,0,0,567640,567.64,943930,943.93,851110,851.11,0,0,602310,602.31,1728320,1728.32,1019460,1019.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,365947.52
2025-03-25,1789960,1789.96,1219350,1219.35,5166360,5166.36,0,0,729920,729.92,300960,300.96,571520,571.52,0,0,1905920,1905.92,343260,343.26,0,0,0,0,437050,437.05,152860,152.86,1746620,1746.62,1460230,1460.23,1985860,1985.86,0,0,3075870,3075.87,1073150,1073.15,309710,309.71,0,0,0,0,0,0,577350,577.35,957260,957.26,874600,874.6,0,0,603770,603.77,1467980,1467.98,836300,836.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,414753.67
2025-03-26,1711000,1711,854530,854.53,4303020,4303.02,0,0,648930,648.93,300150,300.15,559540,559.54,0,0,1964030,1964.03,374570,374.57,0,0,0,0,441210,441.21,180980,180.98,1893660,1893.66,1461160,1461.16,1969580,1969.58,0,0,3033020,3033.02,1084650,1084.65,310530,310.53,0,0,0,0,0,0,595740,595.74,1022660,1022.66,911530,911.53,0,0,658810,658.81,1532160,1532.16,1025350,1025.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,415005.04
2025-03-27,1727240,1727.24,812260,812.26,3925320,3925.32,0,0,677630,677.63,322230,322.23,503050,503.05,0,0,1923960,1923.96,386510,386.51,0,0,0,0,396480,396.48,197460,197.46,1961930,1961.93,1442920,1442.92,1938850,1938.85,0,0,3054040,3054.04,1068140,1068.14,299750,299.75,0,0,0,0,0,0,582530,582.53,1014100,1014.1,833060,833.06,0,0,622090,622.09,1512250,1512.25,872630,872.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,372792.64
2025-03-28,1847910,1847.91,813850,813.85,4330470,4330.47,0,0,668070,668.07,306000,306,492900,492.9,0,0,1770180,1770.18,411220,411.22,0,0,0,0,411490,411.49,184570,184.57,1562060,1562.06,1424730,1424.73,1887050,1887.05,51720,51.72,3039990,3039.99,1075930,1075.93,310270,310.27,0,0,0,0,0,0,578420,578.42,1016610,1016.61,854830,854.83,0,0,615370,615.37,1339200,1339.2,914240,914.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,387094.53
2025-03-29,1652980,1652.98,812920,812.92,4982390,4982.39,0,0,655570,655.57,165560,165.56,241960,241.96,0,0,1769090,1769.09,395290,395.29,0,0,0,0,494330,494.33,186930,186.93,2181320,2181.32,1422460,1422.46,1169910,1169.91,33690,33.69,3017730,3017.73,1089040,1089.04,306930,306.93,0,0,0,0,0,0,568320,568.32,995390,995.39,783970,783.97,0,0,576780,576.78,1194870,1194.87,823080,823.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,355287.57
2025-03-30,1716840,1716.84,770130,770.13,4929990,4929.99,0,0,639970,639.97,151220,151.22,240790,240.79,0,0,1871070,1871.07,494070,494.07,0,0,0,0,571820,571.82,188450,188.45,2455400,2455.4,1081770,1081.77,306490,306.49,29630,29.63,1847840,1847.84,711900,711.9,308270,308.27,0,0,0,0,0,0,555370,555.37,960130,960.13,763880,763.88,0,0,573940,573.94,1293370,1293.37,908660,908.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,333662.42
2025-03-31,1551270,1551.27,741750,741.75,5518800,5518.8,0,0,609640,609.64,213520,213.52,349360,349.36,0,0,1901360,1901.36,455000,455,0,0,0,0,596260,596.26,156430,156.43,1454090,1454.09,605300,605.3,306980,306.98,265670,265.67,1778160,1778.16,680850,680.85,306950,306.95,0,0,0,0,0,0,110820,110.82,31910,31.91,45170,45.17,0,0,28730,28.73,375440,375.44,223330,223.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,445380.15
