time,Google_impressions,Google_Spend,Bing_Impressions,Bing_Spend,Facebook_Impressions,Facebook_Spend,DV360_Impressions,DV360_spend,Podcasts_impressions,Podcasts-spend,Amazon_Impressions,Amazon_spend,Inuvo_Impressions,Inuvo_Spend,Nexen_Impressions,Nexen_Spend,Trade Desk_Impressions,Trade Desk_Spend,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2023-06-01,8124700,8125,10900,10.9,2628630,2628.63,8080,8.08,0,0,7521870,7521.87,0,0,8873070,8873.07,160,0.16,0,0,0.2,282395.32
2023-06-02,8410020,8410,19620,19.62,2413200,2413.2,8080,8.08,0,0,6590290,6590.29,0,0,6662190,6662.19,30,0.03,0,0,0.2,264193.82
2023-06-03,8194450,8194,4360,4.36,2334270,2334.27,0,0,0,0,6348380,6348.38,0,0,5618360,5618.36,90,0.09,0,0,0.2,251060.61
2023-06-04,8362910,8363,21800,21.8,2112290,2112.29,0,0,0,0,6579810,6579.81,0,0,5902380,5902.38,80,0.08,0,0,0,234450.68
2023-06-05,10106160,10106,34880,34.88,1877480,1877.48,8080,8.08,0,0,6810860,6810.86,0,0,6168900,6168.9,60,0.06,0,0,0,279889.68
2023-06-06,9740070,9740,28340,28.34,1864250,1864.25,0,0,0,0,6594220,6594.22,0,0,5955630,5955.63,50,0.05,0,0,0,256656.1
2023-06-07,10921460,10921,21800,21.8,1837040,1837.04,0,0,0,0,6554950,6554.95,0,0,5958020,5958.02,10,0.01,0,0,0,267266.98
2023-06-08,10079270,10079,17440,17.44,1772250,1772.25,0,0,0,0,5751510,5751.51,0,0,5586410,5586.41,20,0.02,0,0,0,267738.3
2023-06-09,9514980,9515,21800,21.8,1736200,1736.2,0,0,0,0,5598460,5598.46,0,0,5819790,5819.79,70,0.07,0,0,0,272104.78
2023-06-10,8510220,8510,23980,23.98,1776350,1776.35,0,0,0,0,5004840,5004.84,0,0,5336270,5336.27,70,0.07,0,0,0,220854.95
2023-06-11,8786970,8787,17440,17.44,4254700,4254.7,8080,8.08,0,0,5053480,5053.48,0,0,5572410,5572.41,50,0.05,0,0,0.2,372962.03
2023-06-12,10186480,10186,26160,26.16,4330930,4330.93,2375520,2375.52,0,0,5678550,5678.55,0,0,6159110,6159.11,30,0.03,0,0,0.2,405210.67
2023-06-13,9571420,9571,21800,21.8,3917360,3917.36,2383600,2383.6,0,0,6708910,6708.91,0,0,7026610,7026.61,90,0.09,0,0,0.2,299387.13
2023-06-14,9390070,9390,15260,15.26,3509300,3509.3,2448240,2448.24,0,0,5962900,5962.9,0,0,6471200,6471.2,30,0.03,0,0,0.2,325863.14
2023-06-15,9734410,9734,23980,23.98,3488820,3488.82,2626000,2626,0,0,7010410,7010.41,0,0,7751880,7751.88,60,0.06,0,0,0.2,306705.78
2023-06-16,7780270,7780,17440,17.44,3597490,3597.49,2569440,2569.44,0,0,6264760,6264.76,0,0,7009570,7009.57,70,0.07,0,0,0.2,304794.45
2023-06-17,8192870,8193,23980,23.98,3876080,3876.08,1898800,1898.8,0,0,5516350,5516.35,0,0,6313240,6313.24,20,0.02,0,0,0.2,308263.61
2023-06-18,7480930,7481,43600,43.6,4238080,4238.08,2213920,2213.92,0,0,5417570,5417.57,0,0,6315810,6315.81,70,0.07,0,0,0.2,285110.49
2023-06-19,9004140,9004,32700,32.7,1562600,1562.6,557520,557.52,0,0,5870190,5870.19,0,0,6819770,6819.77,100,0.1,0,0,0,301264.16
2023-06-20,9890580,9891,34880,34.88,1544850,1544.85,72720,72.72,0,0,7266500,7266.5,0,0,9676970,9676.97,10,0.01,0,0,0.67,456649.98
2023-06-21,14154860,14155,50140,50.14,12696990,12696.99,3886480,3886.48,0,0,7310320,7310.32,0,0,8194430,8194.43,50,0.05,0,0,0.67,1107032.74
2023-06-22,15806420,15806,43600,43.6,13549480,13549.48,2157360,2157.36,0,0,7394110,7394.11,0,0,8435960,8435.96,50,0.05,0,0,0.67,814883.98
2023-06-23,17179570,17180,74120,74.12,12571390,12571.39,2205840,2205.84,0,0,7243090,7243.09,0,0,8511680,8511.68,20,0.02,0,0,0.67,604735.83
2023-06-24,20520930,20521,26160,26.16,13968720,13968.72,2391680,2391.68,0,0,6528750,6528.75,0,0,8189080,8189.08,40,0.04,0,0,0.67,570863.36
2023-06-25,19542590,19543,26160,26.16,12449130,12449.13,1656400,1656.4,0,0,7126060,7126.06,0,0,8806700,8806.7,90,0.09,0,0,0.67,548681.03
2023-06-26,17951780,17952,56680,56.68,12187800,12187.8,2706800,2706.8,0,0,8394440,8394.44,0,0,9856390,9856.39,10,0.01,0,0,0.67,702165.79
2023-06-27,14572240,14572,34880,34.88,15638790,15638.79,428240,428.24,0,0,12963520,12963.52,0,0,14439200,14439.2,80,0.08,0,0,0.67,1397835.69
2023-06-28,13086210,13086,37060,37.06,15610010,15610.01,258560,258.56,0,0,16761680,16761.68,0,0,18265690,18265.69,40,0.04,0,0,0.67,1020786.21
2023-06-29,16105900,16106,50140,50.14,17413720,17413.72,363600,363.6,0,0,17974590,17974.59,0,0,19443480,19443.48,110,0.11,0,0,0.67,943301.85
2023-06-30,23730400,23730,26160,26.16,15411440,15411.44,10091920,10091.92,0,0,12087710,12087.71,0,0,11362980,11362.98,250,0.25,0,0,0.67,891186.48
2023-07-01,28672630,28673,32700,32.7,29973170,29973.17,11812960,11812.96,0,0,6462220,6462.22,0,0,8955800,8955.8,0,0,0,0,0.67,845673.96
2023-07-02,24770260,24770,47960,47.96,32881540,32881.54,12645200,12645.2,0,0,8030350,8030.35,0,0,10979090,10979.09,0,0,0,0,0.67,858655.65
2023-07-03,18038870,18039,23980,23.98,22443940,22443.94,2997680,2997.68,0,0,8247150,8247.15,0,0,11707750,11707.75,0,0,0,0,0.67,863028.27
2023-07-04,15737280,15737,43600,43.6,20810450,20810.45,2496720,2496.72,0,0,8373810,8373.81,0,0,11734240,11734.24,0,0,0,0,0.67,725315.69
2023-07-05,20109500,20110,32700,32.7,26335870,26335.87,3070400,3070.4,0,0,7813820,7813.82,0,0,12009710,12009.71,0,0,0,0,0.67,584941.52
2023-07-06,18485940,18486,71940,71.94,28356690,28356.69,3151200,3151.2,0,0,6420960,6420.96,0,0,11629370,11629.37,20,0.02,0,0,0.67,580309.11
2023-07-07,18375110,18375,43600,43.6,28503470,28503.47,2133120,2133.12,0,0,5948090,5948.09,0,0,11787490,11787.49,10,0.01,0,0,0.67,654839.78
2023-07-08,18323580,18324,39240,39.24,29788490,29788.49,2674480,2674.48,0,0,6403070,6403.07,0,0,11851490,11851.49,0,0,0,0,0.67,648528.36
2023-07-09,18672810,18673,39240,39.24,34612070,34612.07,2924960,2924.96,0,0,7040620,7040.62,0,0,11980280,11980.28,10,0.01,0,0,0.67,767438.97
2023-07-10,22854410,22854,63220,63.22,27951520,27951.52,2157360,2157.36,0,0,10509130,10509.13,0,0,11905640,11905.64,10,0.01,0,0,0.67,1691803.36
2023-07-11,35121400,35121,78480,78.48,67295710,67295.71,2100800,2100.8,0,0,14347500,14347.5,0,0,23468140,23468.14,0,0,0,0,0.67,8012910.76
2023-07-12,35518290,35518,56680,56.68,71733760,71733.76,2957280,2957.28,0,0,14281140,14281.14,0,0,23301600,23301.6,0,0,0,0,0.67,5709477.48
2023-07-13,13134820,13135,43600,43.6,2333130,2333.13,218160,218.16,0,0,5605640,5605.64,0,0,7888060,7888.06,0,0,0,0,0.38,193456.85
2023-07-14,15635330,15635,43600,43.6,6558000,6558,24240,24.24,0,0,5980430,5980.43,0,0,7827280,7827.28,0,0,0,0,0.38,208813.6
2023-07-15,17050570,17051,39240,39.24,6505930,6505.93,24240,24.24,0,0,6677030,6677.03,0,0,7869030,7869.03,30,0.03,0,0,0.38,195791.35
2023-07-16,13675140,13675,43600,43.6,6500190,6500.19,48480,48.48,0,0,6532640,6532.64,0,0,7879920,7879.92,0,0,0,0,0.38,186387.31
2023-07-17,12228920,12229,56680,56.68,6143400,6143.4,24240,24.24,0,0,6554410,6554.41,0,0,7879390,7879.39,0,0,0,0,0.38,227905.89
2023-07-18,12188290,12188,21800,21.8,6107940,6107.94,16160,16.16,0,0,6703900,6703.9,0,0,7807950,7807.95,0,0,0,0,0.38,234694.72
2023-07-19,11480000,11480,28340,28.34,6007380,6007.38,0,0,0,0,6776160,6776.16,0,0,7772720,7772.72,10,0.01,0,0,0.38,220881.51
2023-07-20,10032800,10033,26160,26.16,6239250,6239.25,16160,16.16,0,0,6556450,6556.45,0,0,7763570,7763.57,280,0.28,0,0,0.38,233737.37
2023-07-21,10140160,10140,10900,10.9,6131160,6131.16,8080,8.08,0,0,6068500,6068.5,0,0,7674820,7674.82,260,0.26,0,0,0.38,239512.47
2023-07-22,10312310,10312,15260,15.26,6700840,6700.84,40400,40.4,0,0,6043160,6043.16,0,0,7744960,7744.96,0,0,0,0,0.38,190495.21
2023-07-23,10051920,10052,21800,21.8,6215310,6215.31,8080,8.08,0,0,5728990,5728.99,0,0,7641440,7641.44,10,0.01,0,0,0.38,214536.87
2023-07-24,12190600,12191,34880,34.88,6093580,6093.58,8080,8.08,0,0,5898770,5898.77,0,0,6947520,6947.52,20,0.02,0,0,0.38,260486.65
2023-07-25,11502810,11503,34880,34.88,6053740,6053.74,0,0,0,0,5801140,5801.14,0,0,7103820,7103.82,0,0,0,0,0.38,259849.58
2023-07-26,11752170,11752,26160,26.16,6068610,6068.61,32320,32.32,0,0,6169420,6169.42,0,0,7847540,7847.54,10,0.01,0,0,0.38,258687.63
2023-07-27,11055890,11056,34880,34.88,6228280,6228.28,16160,16.16,0,0,7682310,7682.31,0,0,7557680,7557.68,0,0,0,0,0.38,242131.74
2023-07-28,9446560,9447,23980,23.98,5681360,5681.36,24240,24.24,0,0,7525100,7525.1,0,0,7467720,7467.72,20,0.02,0,0,0.38,237994.64
2023-07-29,8875460,8875,21800,21.8,6828160,6828.16,0,0,0,0,6763160,6763.16,0,0,7509520,7509.52,10,0.01,0,0,0.38,226412.97
2023-07-30,9462320,9462,8720,8.72,11191610,11191.61,8080,8.08,0,0,6549410,6549.41,0,0,7941910,7941.91,10,0.01,0,0,0.38,277143.93
2023-07-31,9462680,9463,34880,34.88,10655130,10655.13,4759120,4759.12,0,0,4060470,4060.47,0,0,7939560,7939.56,10,0.01,0,0,0.38,294096.43
2023-08-01,13398330,13398,32700,32.7,10783660,10783.66,2900720,2900.72,0,0,3587630,3587.63,0,0,7942320,7942.32,120,0.12,0,0,0.38,257084.45
2023-08-02,16760510,16761,23980,23.98,8581720,8581.72,2722960,2722.96,0,0,3773230,3773.23,0,0,7942800,7942.8,20,0.02,0,0,0.38,259789.38
2023-08-03,16553670,16554,41420,41.42,9194260,9194.26,2100800,2100.8,0,0,3557180,3557.18,0,0,7958760,7958.76,0,0,0,0,0.38,263577.13
2023-08-04,18211810,18212,28340,28.34,9058250,9058.25,2658320,2658.32,0,0,3590420,3590.42,0,0,7940910,7940.91,230,0.23,0,0,0.38,252074.64
2023-08-05,19977660,19978,28340,28.34,9702770,9702.77,2545200,2545.2,0,0,3573330,3573.33,0,0,7941360,7941.36,0,0,0,0,0.38,216196.91
2023-08-06,19237180,19237,13080,13.08,3035730,3035.73,2634080,2634.08,0,0,3576120,3576.12,0,0,7835830,7835.83,0,0,0,0,0.38,219917.44
2023-08-07,15356160,15356,37060,37.06,7533650,7533.65,2480560,2480.56,0,0,3615000,3615,0,0,7966120,7966.12,20,0.02,0,0,0.38,359684.25
2023-08-08,14549080,14549,41420,41.42,7310740,7310.74,2238160,2238.16,0,0,3519740,3519.74,0,0,7937980,7937.98,30,0.03,0,0,0.38,341848.71
2023-08-09,15853740,15854,45780,45.78,6931450,6931.45,1753360,1753.36,0,0,3594630,3594.63,0,0,5422910,5422.91,0,0,0,0,0.38,289960.46
2023-08-10,12875000,12875,41420,41.42,6763550,6763.55,2658320,2658.32,0,0,3664120,3664.12,0,0,3414470,3414.47,90,0.09,0,0,0.38,301320
2023-08-11,11479950,11480,34880,34.88,6684950,6684.95,2278560,2278.56,0,0,3498240,3498.24,0,0,3635160,3635.16,0,0,0,0,0.38,272411.98
2023-08-12,10581380,10581,78480,78.48,6937780,6937.78,2068480,2068.48,0,0,3590260,3590.26,0,0,3622890,3622.89,0,0,0,0,0.38,263284.98
2023-08-13,9905110,9905,65400,65.4,6745380,6745.38,2561360,2561.36,0,0,3473760,3473.76,0,0,3850350,3850.35,0,0,0,0,0.38,265181.71
2023-08-14,11968160,11968,26160,26.16,6596120,6596.12,2924960,2924.96,0,0,3486290,3486.29,0,0,3568360,3568.36,10,0.01,0,0,0.38,314598.52
2023-08-15,12722050,12722,50140,50.14,6696330,6696.33,2779520,2779.52,0,0,3569380,3569.38,0,0,3381440,3381.44,10,0.01,0,0,0.38,352412
2023-08-16,12099830,12100,74120,74.12,6429230,6429.23,2569440,2569.44,0,0,3572990,3572.99,0,0,8458230,8458.23,10,0.01,0,0,0.38,311996.31
2023-08-17,11924780,11925,47960,47.96,7656650,7656.65,2626000,2626,0,0,3539550,3539.55,0,0,8594780,8594.78,280,0.28,0,0,0.38,287050.23
2023-08-18,11390070,11390,37060,37.06,7644560,7644.56,1850320,1850.32,0,0,3442890,3442.89,0,0,8289700,8289.7,0,0,0,0,0.38,302271.25
2023-08-19,10663860,10664,21800,21.8,8055330,8055.33,2302800,2302.8,0,0,3504170,3504.17,0,0,8355280,8355.28,20,0.02,0,0,0.38,246524.38
2023-08-20,9092680,9093,39240,39.24,7838080,7838.08,2480560,2480.56,0,0,3445980,3445.98,0,0,8232140,8232.14,0,0,0,0,0.38,258018.41
2023-08-21,10229200,10229,47960,47.96,7566950,7566.95,2747200,2747.2,0,0,3442700,3442.7,0,0,8564530,8564.53,20,0.02,0,0,0.38,309660.14
2023-08-22,10218630,10219,26160,26.16,7497870,7497.87,2472480,2472.48,0,0,3466680,3466.68,0,0,8252450,8252.45,0,0,0,0,0.38,341252.39
2023-08-23,9775450,9775,37060,37.06,3665640,3665.64,2149280,2149.28,0,0,3481760,3481.76,0,0,6483870,6483.87,400,0.4,0,0,0.38,302985.78
2023-08-24,8764780,8765,13080,13.08,3628250,3628.25,1688720,1688.72,0,0,3497310,3497.31,0,0,6903380,6903.38,0,0,0,0,0.38,286542.63
2023-08-25,9175830,9176,39240,39.24,3709470,3709.47,153520,153.52,0,0,3506540,3506.54,0,0,7247120,7247.12,0,0,0,0,0.38,287079.84
2023-08-26,10394300,10394,19620,19.62,3936010,3936.01,0,0,0,0,3398290,3398.29,0,0,7260020,7260.02,0,0,0,0,0.38,252523.25
2023-08-27,10600820,10601,17440,17.44,3948780,3948.78,32320,32.32,0,0,3401890,3401.89,0,0,7099650,7099.65,0,0,0,0,0.38,241173.72
2023-08-28,10875900,10876,39240,39.24,3791340,3791.34,8080,8.08,0,0,3487110,3487.11,0,0,6806370,6806.37,20,0.02,0,0,0.38,308094.12
2023-08-29,10836120,10836,21800,21.8,3757860,3757.86,16160,16.16,0,0,3731750,3731.75,0,0,7804890,7804.89,0,0,0,0,0.38,278106.98
2023-08-30,9587590,9588,28340,28.34,3488760,3488.76,32320,32.32,0,0,25774000,25774,0,0,8695500,8695.5,120,0.12,0,0,0.38,270966.43
2023-08-31,10732330,10732,19620,19.62,14601890,14601.89,24240,24.24,0,0,21236400,21236.4,0,0,7771260,7771.26,320,0.32,0,0,0.38,382058.12
2023-09-01,9364580,9365,28340,28.34,14698730,14698.73,24240,24.24,0,0,2350780,2350.78,0,0,6654130,6654.13,250,0.25,0,0,0.38,284166.27
2023-09-02,9279530,9280,30520,30.52,13013950,13013.95,16160,16.16,0,0,2261710,2261.71,0,0,6654350,6654.35,0,0,0,0,0.29,270117.56
2023-09-03,9357040,9357,13080,13.08,10707240,10707.24,8080,8.08,0,0,2255640,2255.64,0,0,6643490,6643.49,10,0.01,0,0,0.29,246104.42
2023-09-04,10949180,10949,34880,34.88,10228400,10228.4,8080,8.08,0,0,2238410,2238.41,0,0,6643040,6643.04,0,0,0,0,0.29,332139.03
2023-09-05,11943240,11943,32700,32.7,10004440,10004.44,0,0,0,0,2192950,2192.95,0,0,6651360,6651.36,10,0.01,0,0,0.29,326128.65
2023-09-06,11412230,11412,47960,47.96,9486380,9486.38,24240,24.24,0,0,2184020,2184.02,0,0,6641820,6641.82,20,0.02,0,0,0.4,449201.68
2023-09-07,12842860,12843,41420,41.42,2741980,2741.98,0,0,0,0,2173200,2173.2,0,0,5867280,5867.28,0,0,0,0,0.4,1135487.18
2023-09-08,10819380,10819,32700,32.7,1802160,1802.16,16160,16.16,0,0,2164070,2164.07,0,0,5817200,5817.2,0,0,0,0,0,243745.13
2023-09-09,9523430,9523,23980,23.98,1168340,1168.34,8080,8.08,0,0,2157580,2157.58,0,0,6071960,6071.96,20,0.02,0,0,0,218858.22
2023-09-10,11819410,11819,30520,30.52,1207890,1207.89,24240,24.24,0,0,2148190,2148.19,0,0,6030870,6030.87,0,0,0,0,0,219303.06
2023-09-11,13001520,13002,30520,30.52,1173950,1173.95,0,0,0,0,1711630,1711.63,0,0,6166780,6166.78,260,0.26,0,0,0,268842.84
2023-09-12,12197130,12197,28340,28.34,1177850,1177.85,0,0,0,0,1567380,1567.38,0,0,5960470,5960.47,20,0.02,0,0,0,266886.52
2023-09-13,12285860,12286,61040,61.04,1157130,1157.13,24240,24.24,0,0,1563860,1563.86,0,0,6152230,6152.23,10,0.01,0,0,0,280937.11
2023-09-14,11221460,11221,119900,119.9,1152730,1152.73,0,0,0,0,1559660,1559.66,0,0,6010370,6010.37,10,0.01,0,0,0,278570.72
2023-09-15,10863220,10863,85020,85.02,1574110,1574.11,0,0,0,0,1601260,1601.26,0,0,6366090,6366.09,10,0.01,0,0,0,252242.73
2023-09-16,9824020,9824,102460,102.46,2216850,2216.85,80800,80.8,0,0,1534090,1534.09,0,0,6238450,6238.45,0,0,0,0,0,240130.61
2023-09-17,9768080,9768,109000,109,2248160,2248.16,8080,8.08,0,0,1557510,1557.51,0,0,6228260,6228.26,20,0.02,0,0,0,239103.59
2023-09-18,11038440,11038,80660,80.66,2168900,2168.9,24240,24.24,0,0,1497980,1497.98,0,0,6405670,6405.67,20,0.02,0,0,0,261304.05
2023-09-19,10109690,10110,80660,80.66,2278050,2278.05,16160,16.16,0,0,1506620,1506.62,0,0,6390130,6390.13,0,0,0,0,0,293737.56
2023-09-20,11760120,11760,82840,82.84,4040720,4040.72,0,0,0,0,1492350,1492.35,0,0,6681990,6681.99,10,0.01,0,0,0.67,525875.13
2023-09-21,12053210,12053,76530,76.53,5290750,5290.75,48480,48.48,0,0,1464350,1464.35,0,0,6874470,6874.47,0,0,0,0,0.67,530610.98
2023-09-22,12127200,12127,64570,64.57,5298460,5298.46,8080,8.08,0,0,1499020,1499.02,0,0,6689780,6689.78,0,0,0,0,0.67,426615.39
2023-09-23,13102460,13102,70110,70.11,5457970,5457.97,0,0,0,0,1418330,1418.33,0,0,6739210,6739.21,0,0,0,0,0.67,371791.41
2023-09-24,10486370,10486,63590,63.59,5753390,5753.39,8080,8.08,0,0,1430630,1430.63,0,0,6764510,6764.51,60,0.06,0,0,0.67,373947.85
2023-09-25,11500300,11500,196040,196.04,5548080,5548.08,0,0,0,0,1418540,1418.54,0,0,6624910,6624.91,20,0.02,0,0,0.67,441747.74
2023-09-26,11503080,11503,242360,242.36,5357040,5357.04,16160,16.16,0,0,1375660,1375.66,0,0,5378720,5378.72,0,0,0,0,0.67,410455.09
2023-09-27,10413960,10414,709310,709.31,5242490,5242.49,0,0,0,0,2447720,2447.72,0,0,6421100,6421.1,10,0.01,0,0,0.67,360472.06
2023-09-28,7956710,7957,1181990,1181.99,5591120,5591.12,8080,8.08,0,0,2176460,2176.46,0,0,6623190,6623.19,0,0,0,0,0.67,339827.39
2023-09-29,6295700,6296,1273350,1273.35,6384840,6384.84,8080,8.08,0,0,2770860,2770.86,0,0,6966690,6966.69,500,0.5,0,0,0.67,294576.53
2023-09-30,6742510,6743,1192240,1192.24,7029890,7029.89,0,0,0,0,8918510,8918.51,0,0,1829430,1829.43,0,0,0,0,0.67,302769.47
2023-10-01,6662200,6662,985500,985.5,13292220,13292.22,0,0,0,0,10194180,10194.18,0,0,0,0,10,0.01,0,0,0.67,327528.67
2023-10-02,10557440,10557,1492940,1492.94,17862220,17862.22,16160,16.16,0,0,8510020,8510.02,0,0,7269800,7269.8,20,0.02,0,0,0.67,409136.49
2023-10-03,10367290,10367,2987700,2987.7,18206470,18206.47,0,0,0,0,9053170,9053.17,0,0,7840810,7840.81,70,0.07,0,0,0.67,413159.26
2023-10-04,8950810,8951,4873150,4873.15,17458360,17458.36,16160,16.16,0,0,9619770,9619.77,0,0,8378140,8378.14,0,0,0,0,0.67,398370.39
2023-10-05,8913850,8914,4751550,4751.55,17520430,17520.43,16160,16.16,0,0,8879720,8879.72,0,0,8385890,8385.89,10,0.01,0,0,0.67,368034.67
2023-10-06,9437230,9437,4343990,4343.99,17559140,17559.14,0,0,0,0,8064160,8064.16,0,0,8379260,8379.26,290,0.29,0,0,0.67,365203.72
2023-10-07,8841190,8841,3515540,3515.54,17678800,17678.8,32320,32.32,0,0,7921900,7921.9,0,0,8372570,8372.57,20,0.02,0,0,0.67,298469.51
2023-10-08,8770640,8771,4082220,4082.22,18335430,18335.43,0,0,0,0,6508780,6508.78,0,0,8376680,8376.68,10,0.01,0,0,0.67,305662.19
2023-10-09,10966680,10967,5529800,5529.8,17439010,17439.01,40400,40.4,0,0,6698180,6698.18,0,0,8359080,8359.08,290,0.29,0,0,0.67,461129.88
2023-10-10,17397310,17397,5885740,5885.74,27766480,27766.48,0,0,0,0,11041670,11041.67,0,0,15199720,15199.72,0,0,0,0,0.67,2271365.58
2023-10-11,18640540,18641,8468520,8468.52,100200900,100200.9,48480,48.48,0,0,21615090,21615.09,0,0,17480770,17480.77,10,0.01,0,0,0.67,2231039.84
2023-10-12,20907230,20907,8243420,8243.42,71674520,71674.52,16160,16.16,0,0,19254220,19254.22,0,0,12621940,12621.94,10,0.01,0,0,0.67,630798.88
2023-10-13,17273210,17273,4136350,4136.35,2375310,2375.31,0,0,0,0,8739940,8739.94,0,0,5033890,5033.89,20,0.02,0,0,0,479409.77
2023-10-14,17762450,17762,3456800,3456.8,2405850,2405.85,16160,16.16,0,0,7531440,7531.44,0,0,5111220,5111.22,0,0,0,0,0,432266.11
2023-10-15,18934440,18934,2824140,2824.14,2459320,2459.32,8080,8.08,0,0,9019490,9019.49,0,0,5071090,5071.09,0,0,0,0,0,398461.43
2023-10-16,22951390,22951,3176970,3176.97,2495670,2495.67,8080,8.08,0,0,8359480,8359.48,0,0,4848540,4848.54,10,0.01,0,0,0,459089.29
2023-10-17,20900060,20900,3560920,3560.92,2363110,2363.11,24240,24.24,0,0,7108600,7108.6,0,0,5104670,5104.67,20,0.02,0,0,0.21,456205.11
2023-10-18,11354420,11354,2460530,2460.53,1986690,1986.69,16160,16.16,0,0,7471890,7471.89,0,0,6497810,6497.81,10,0.01,0,0,0.21,431390.69
2023-10-19,11675170,11675,2006600,2006.6,2292400,2292.4,16160,16.16,0,0,6831160,6831.16,0,0,7579570,7579.57,0,0,0,0,0.21,456175.22
2023-10-20,10121830,10122,1079630,1079.63,2702160,2702.16,8080,8.08,0,0,7070030,7070.03,0,0,7893560,7893.56,0,0,0,0,0.21,465581.62
2023-10-21,11377470,11377,1061700,1061.7,2673660,2673.66,32320,32.32,0,0,7132060,7132.06,0,0,7920840,7920.84,0,0,0,0,0.21,165890.42
2023-10-22,9723950,9724,1021550,1021.55,2919110,2919.11,40400,40.4,0,0,5626580,5626.58,0,0,8085820,8085.82,0,0,0,0,0.21,174864.68
2023-10-23,11162560,11163,1274380,1274.38,2869270,2869.27,8080,8.08,0,0,6483150,6483.15,0,0,7982050,7982.05,30,0.03,0,0,0.21,231244.51
2023-10-24,9336050,9336,1292150,1292.15,2703950,2703.95,16160,16.16,0,0,5488510,5488.51,0,0,8031010,8031.01,10,0.01,0,0,0.21,224857.98
2023-10-25,9214790,9215,1309860,1309.86,8279020,8279.02,24240,24.24,0,0,5184830,5184.83,0,0,8008940,8008.94,20,0.02,0,0,0.27,851417.25
2023-10-26,8431950,8432,1166460,1166.46,7887130,7887.13,16160,16.16,0,0,4321640,4321.64,0,0,8023090,8023.09,0,0,0,0,0.27,421598.37
2023-10-27,6159770,6160,1108690,1108.69,7530590,7530.59,0,0,0,0,4177170,4177.17,0,0,8042260,8042.26,0,0,0,0,0.27,347752.96
2023-10-28,5585380,5585,878000,878,8071480,8071.48,8080,8.08,0,0,3995810,3995.81,0,0,8051230,8051.23,0,0,0,0,0.21,251553.1
2023-10-29,5853840,5854,1067100,1067.1,8052250,8052.25,8080,8.08,0,0,3897340,3897.34,0,0,7938670,7938.67,0,0,0,0,0.21,265686.18
2023-10-30,6812900,6813,1247980,1247.98,8441350,8441.35,0,0,0,0,5044700,5044.7,0,0,8001680,8001.68,10,0.01,0,0,0.21,287803.22
2023-10-31,4487410,4487,1180480,1180.48,8495250,8495.25,0,0,0,0,7389260,7389.26,0,0,8009400,8009.4,10,0.01,0,0,0.21,243904.88
2023-11-01,11014740,11015,2875690,2875.69,4888200,4888.2,0,0,0,0,9866120,9866.12,0,0,7838240,7838.24,20,0.02,0,0,0.35,250636.34
2023-11-02,13920960,13921,4951110,4951.11,3133630,3133.63,48480,48.48,0,0,8862230,8862.23,0,0,7767050,7767.05,0,0,0,0,0.35,311554.6
2023-11-03,15263890,15264,4498030,4498.03,3427330,3427.33,8080,8.08,0,0,7374220,7374.22,0,0,7367910,7367.91,0,0,0,0,0.35,279474.24
2023-11-04,15911310,15911,4033980,4033.98,3427360,3427.36,0,0,0,0,5091850,5091.85,0,0,7551630,7551.63,0,0,0,0,0,219660.49
2023-11-05,13321320,13321,4780560,4780.56,11925640,11925.64,32320,32.32,0,0,5267180,5267.18,0,0,7102950,7102.95,0,0,0,0,0,239352.48
2023-11-06,15836030,15836,4347510,4347.51,20376150,20376.15,0,0,0,0,4323150,4323.15,0,0,8354800,8354.8,10,0.01,0,0,0.67,485870.28
2023-11-07,14949130,14949,3987200,3987.2,21108990,21108.99,8080,8.08,0,0,3581410,3581.41,0,0,8346790,8346.79,0,0,0,0,0.67,448109.04
2023-11-08,13776150,13776,3678810,3678.81,19671230,19671.23,16160,16.16,0,0,3539860,3539.86,0,0,8337230,8337.23,10,0.01,0,0,0.67,393829.84
2023-11-09,15955090,15955,3930460,3930.46,22721750,22721.75,0,0,0,0,3521020,3521.02,0,0,8336880,8336.88,0,0,0,0,0.67,396059.31
2023-11-10,15219890,15220,3934780,3934.78,21968970,21968.97,0,0,0,0,3494210,3494.21,0,0,8320800,8320.8,0,0,0,0,0.67,362712.43
2023-11-11,14063940,14064,3771700,3771.7,21908310,21908.31,0,0,0,0,3474110,3474.11,0,0,8320140,8320.14,10,0.01,0,0,0.67,336395.77
2023-11-12,15299530,15300,3726380,3726.38,23015840,23015.84,0,0,0,0,3428610,3428.61,0,0,8306210,8306.21,0,0,0,0,0.67,350620.62
2023-11-13,23864510,23865,5533930,5533.93,22517140,22517.14,8080,8.08,0,0,3411250,3411.25,0,0,8298020,8298.02,0,0,0,0,0.67,393085.59
2023-11-14,24934660,24935,5949110,5949.11,21867700,21867.7,0,0,0,0,9034940,9034.94,0,0,8027230,8027.23,30,0.03,0,0,0.67,377551.28
2023-11-15,28694980,28695,5895430,5895.43,22402190,22402.19,0,0,0,0,6661220,6661.22,0,0,7295390,7295.39,20,0.02,0,0,0.67,456746.07
2023-11-16,31246580,31247,5056390,5056.39,14606970,14606.97,0,0,0,0,4141850,4141.85,0,0,7204630,7204.63,20,0.02,0,0,0.67,397004.24
