time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,google_ads_impressions,google_ads_spend, meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
12/29/23,2,0,0,0,0,0,0,6667,147.83,38661,49.74,1200,85548
12/30/23,0,0,0,0,0,0,0,7853,175.37,41923,51.14,0,85548
12/31/23,0,0,0,0,0,0,0,5891,123.93,49083,52.19,0,85548
1/1/24,0,0,0,0,0,0,0,7423,181.05,69253,50.18,0,85548
1/2/24,1,0,0,0,0,0,0,7159,188,61572,49.34,1200,85548
1/3/24,2,0,0,0,0,0,0,7478,171.61,55800,48.63,1200,85548
1/4/24,1,0,0,0,0,0,0,6526,169.27,54339,48.9,1200,85548
1/5/24,2,0,0,0,0,0,0,14392,485.74,221450,215.85,1200,85548
1/6/24,1,0,0,0,0,0,0,21703,567.97,324574,290.25,1200,85548
1/7/24,2,0,0,0,0,0,0,14882,454,399128,329.88,1200,85548
1/8/24,2,0,0,0,0,0,0,17621,553.44,364330,323.5,1200,85548
1/9/24,3,0,0,0,0,0,0,13360,534.61,339315,316.61,1200,85548
1/10/24,1,0,0,0,0,0,0,17727,555.57,308313,311.83,1200,85548
1/11/24,2,0,0,0,0,0,0,19582,493.91,293726,313.2,1200,85548
1/12/24,1,0,0,0,0,0,0,16667,536.29,295120,317.71,1200,85548
1/13/24,1,0,0,0,0,0,0,19466,612.5,311600,324.99,1200,85548
1/14/24,2,0,0,0,0,0,0,17564,508.35,343811,331.43,1200,85548
1/15/24,1,0,0,0,0,0,0,17990,488.83,341767,324.59,1200,85548
1/16/24,1,0,0,0,0,0,0,16641,500.51,325114,318.83,1200,85548
1/17/24,1,0,0,0,0,0,0,16648,503.86,285612,312.69,1200,85548
1/18/24,1,0,0,0,0,0,0,16464,472.84,273392,313.26,1200,85548
1/19/24,1,0,0,0,0,0,0,16697,496.78,254133,315.12,1200,85548
1/20/24,2,0,0,0,0,0,0,17857,587.84,266283,321.2,1200,85548
1/21/24,3,0,0,0,0,0,0,17713,506.56,307502,331.85,1200,85548
1/22/24,0,0,0,0,0,0,0,14818,473.66,292680,324.49,0,85548
1/23/24,1,0,0,0,0,0,0,15837,463.91,271807,318.82,1200,85548
1/24/24,0,0,0,0,0,0,0,21657,529.62,260866,311.64,0,85548
1/25/24,1,0,0,0,0,0,0,27235,472.19,251288,312.5,1200,85548
1/26/24,3,0,0,0,0,0,0,25662,500.64,247200,315.89,1200,85548
1/27/24,1,0,0,0,0,0,0,31710,488.1,262988,322.36,1200,85548
1/28/24,0,0,0,0,0,0,0,25321,469.98,300894,347.33,0,85548
1/29/24,0,0,0,0,0,0,0,20630,456.35,274674,321,0,85548
1/30/24,2,0,0,0,0,0,0,22229,463.01,261637,316.15,1200,85548
1/31/24,1,0,0,0,0,0,0,19362,402.16,257642,309.74,1200,85548
2/1/24,1,0,0,0,0,0,0,25270,562.15,268703,309.43,1200,85548
2/2/24,2,0,0,0,0,0,0,25912,485.58,244925,305.25,1200,85548
2/3/24,4,0,0,0,0,0,0,31820,561.41,267694,328,1200,85548
2/4/24,2,0,0,0,0,0,0,32046,613.53,291560,331.32,1200,85548
2/5/24,3,0,0,0,0,0,0,18920,396.42,278463,324.17,1200,85548
2/6/24,3,0,0,0,0,0,0,24487,357.61,110307,125.76,1200,85548
2/7/24,13,0,0,0,0,0,0,22368,346.99,57704,66.46,1200,85548
2/8/24,8,0,0,0,0,0,0,24757,560.12,53366,66.86,1200,85548
2/9/24,2,0,0,0,0,0,0,29583,532.85,52574,67.79,1200,85548
2/10/24,2,0,0,0,0,0,0,30501,518.47,54499,69.64,1200,85548
2/11/24,0,0,0,0,0,0,0,27218,416.53,58982,72.51,0,85548
2/12/24,2,0,0,0,0,0,0,22448,447.99,57042,71.9,1200,85548
2/13/24,4,0,0,0,0,0,0,21072,413.27,55728,68.98,1200,85548
2/14/24,0,0,0,0,0,0,0,20388,408.34,52580,68.81,1200,85548
2/15/24,4,0,0,0,0,0,0,26943,442.7,54818,67.19,1200,85548
2/16/24,2,0,0,0,0,0,0,23223,398.99,54718,68.84,1200,85548
2/17/24,1,0,0,0,0,0,0,25459,395.12,57513,70.71,1200,85548
2/18/24,3,0,0,0,0,0,0,28314,403.51,61076,72.33,1200,85548
2/19/24,1,0,0,0,0,0,0,25935,440.49,58861,70.5,1200,85548
2/20/24,5,0,0,0,0,0,0,27943,546.3,55899,69.45,1200,85548
2/21/24,3,0,0,0,0,0,0,26255,502.34,52620,68.26,1200,85548
2/22/24,2,0,0,0,0,0,0,27101,439.78,51821,68.21,1200,85548
2/23/24,1,0,0,0,0,0,0,27431,474.58,51970,69.31,1200,85548
2/24/24,5,0,0,0,0,0,0,32545,530.6,53788,71.03,1200,85548
2/25/24,5,0,0,0,0,0,0,30937,484.8,57577,72.21,1200,85548
2/26/24,3,0,0,0,0,0,0,26839,426.35,56520,71.46,1200,102960
2/27/24,3,0,0,0,0,0,0,25289,396.39,54045,69.4,1200,94401
2/28/24,5,0,0,0,0,0,0,24092,394.47,52551,68.32,1200,98757
2/29/24,2,57428,356.13,11167,427.75,5459,79.96,22762,367.82,51477,68.51,1200,97062
3/1/24,4,58639,358.47,10668,406.96,5298,78.17,27969,398.29,55080,68.83,1200,101224
3/2/24,1,57437,359.07,10374,402.6,5293,78.05,33951,572.91,56376,70.81,1200,119874
3/3/24,1,57742,359.43,10960,461.74,5271,77.66,36560,538.46,59840,72.86,1200,104339
3/4/24,3,56565,352.07,12845,522.49,5281,77.99,26474,425.73,57691,71.44,1200,108527
3/5/24,3,53994,335.05,13400,523.5,5302,78.07,27521,376.49,53271,69.64,1200,103829
3/6/24,2,56789,357.25,13584,516.3,5270,77.68,28603,419.56,54116,68.35,1200,105779
3/7/24,2,56549,357.34,13248,510.87,5241,77.28,29626,415.33,54979,68.05,1200,102113
3/8/24,1,62076,388.96,13075,529.62,5286,77.96,30661,418.04,55583,68.56,1200,97287
3/9/24,1,61311,385.72,12655,487.59,5289,78.05,36635,530.19,58163,70.12,1200,119453
3/10/24,3,64538,404.12,12135,468.09,5301,78.09,35650,485.2,63005,73.65,1200,94009
3/11/24,4,63948,398.25,12429,476.97,5308,77.58,28743,449.2,58314,71.59,1200,106289
3/12/24,0,55558,351.89,13550,513.12,5284,77.28,32499,423.38,54233,69.7,0,109596
3/13/24,3,58087,358.08,12421,468.73,5247,76.88,31989,467.34,50477,68.46,1200,110173
3/14/24,2,57744,352.56,12550,469.9,5448,78.01,33721,492.85,47848,67.68,1200,106203
3/15/24,2,57993,354.12,12275,461.58,5296,78.04,29578,347.78,47668,68.21,1200,111599
3/16/24,3,59003,353.07,12488,472.63,5289,77.9,31919,437.31,48911,70.36,1200,123890
3/17/24,2,59143,354.2,12042,476.2,5314,78.18,29509,442.52,53670,73.23,1200,107536
3/18/24,4,57564,351.56,11887,458.08,5295,78.18,27093,434.85,52656,71.12,1200,118875
3/19/24,5,56557,350.28,11929,457.16,5190,76.51,24344,375.6,47780,69.4,1200,113494
3/20/24,3,57100,353.19,11825,459.94,5276,77.99,26763,505.17,45026,68.18,1200,111685
3/21/24,18,57480,354.41,12214,460.14,5332,78.45,25149,377.03,44515,67.97,1200,109067
3/22/24,2,56413,348.92,10246,373.37,5251,77.56,25329,397.69,46304,68.98,1200,112275
3/23/24,3,57213,353.45,12577,475.58,5364,78.45,24484,472.89,48291,70.64,1200,137398
3/24/24,3,57014,353.34,11701,432.99,5285,77.85,26703,401.77,51696,72.84,1200,125100
3/25/24,0,48581,304.29,13726,530,5014,74.19,22643,404.31,50509,70.48,0,126781
3/26/24,3,54181,336.26,13996,542.38,5153,75.79,22173,379.26,47865,69.1,1200,118852
3/27/24,0,49958,308.94,12869,496.48,5240,77.32,23104,376.46,45936,67.99,0,122698
3/28/24,6,52882,329.1,13164,519.14,5134,75.32,22266,389.19,44234,67.94,1200,118740
3/29/24,3,47047,294.58,12421,481.71,5608,83.59,26054,353.69,44971,69.03,1200,124319
3/30/24,3,63218,388.19,11259,436.99,5651,82.64,30899,365.31,47852,72.14,1200,123889
3/31/24,1,87615,531.26,7679,288.47,5602,83.6,24323,331.34,53512,72.81,1200,80724
4/1/24,5,45586,275.33,8773,339.4,0,0,27330,463.27,59643,71,1200,103978
4/2/24,4,46066,277.85,7738,303.43,0,0,28269,457.79,54952,69.16,1200,96124
4/3/24,4,46012,277.67,7917,309.41,0,0,26772,381.43,49696,66.62,1200,97622
4/4/24,12,45639,276.82,9807,436.02,0,0,23802,313.11,31460,42.7,1200,91616
4/5/24,2,46170,277.83,8427,336.72,0,0,33648,567.11,21438,29.06,1200,119666
4/6/24,4,46032,278.1,8681,364.65,0,0,29616,395.29,22857,30.81,1200,149227
4/7/24,3,46056,277.88,8370,342,0,0,31376,381.97,24226,30.98,1200,133586
4/8/24,20,46007,277.29,7932,307.93,0,0,28403,402.93,23429,30.11,1200,144705
4/9/24,5,45911,277.86,7321,274.4,0,0,29542,563.08,22629,29.61,1200,144947
4/10/24,9,46020,277.61,8511,335.7,0,0,31557,509.53,22875,29.24,1200,143398
4/11/24,6,45915,277.64,8195,322.75,0,0,30816,451.35,22602,28.8,1200,146717
4/12/24,6,45767,277.73,8627,348.58,0,0,29959,437.46,22366,29.39,1200,145617
4/13/24,2,46087,277.95,9035,347.94,0,0,30389,398.1,24105,31.57,1200,166554
4/14/24,2,45883,277.98,8356,347.74,0,0,27488,415.73,24394,30.76,1200,140429
4/15/24,0,45991,277.48,8668,336.57,0,0,26803,351.3,23606,30.19,0,151993
4/16/24,20,46748,277.67,8118,335.26,0,0,32750,413.28,21560,28.64,1200,144868
4/17/24,8,46800,276.97,8474,334.59,0,0,28961,397.83,21883,29.57,1200,148764
4/18/24,11,46419,277.94,8561,345.22,0,0,30301,386.06,21729,29.68,1200,144550
4/19/24,2,46509,277.89,8572,353.09,0,0,31220,406.79,20801,29.85,1200,149703
4/20/24,10,46161,277.77,8555,353.7,0,0,40741,471.01,21943,30.96,1200,162698
4/21/24,2,46216,277.89,8238,342.3,0,0,33033,418.77,23649,31.05,1200,141461
4/22/24,7,46122,277.37,8433,362.18,0,0,30297,383.08,22314,30.3,1200,155507
4/23/24,3,46313,277.92,8365,360.32,0,0,28633,412.86,21611,29.72,1200,145908
4/24/24,7,44547,277.45,8400,332.66,0,0,33021,412.51,20970,29.23,1200,148022
4/25/24,26,43197,277.03,7986,329.46,0,0,32497,332.76,21020,29.33,1200,137387
4/26/24,1,43315,276.73,7624,314.46,0,0,35808,413.42,20986,29.47,1200,136560
4/27/24,17,43005,275.99,8132,333.52,0,0,40586,407.17,22179,30.78,1200,152660
4/28/24,3,42916,277.91,7555,294.85,0,0,32603,368.7,23282,30.88,1200,129253
4/29/24,3,42221,273.38,7466,306.68,0,0,30547,361.91,23080,30.44,1200,137344
4/30/24,4,39631,255.61,7234,283.81,0,0,27741,389.11,22754,29.62,1200,126676
5/1/24,2,26017,171.91,0,0,0,0,34770,413.86,23645,29.02,1200,123600
5/2/24,37,25913,172.22,0,0,0,0,34070,416.58,21586,29.16,1200,134148
5/3/24,2,26000,172.17,0,0,0,0,27031,310.76,1563,1.99,1200,129513
5/4/24,1,25657,172.16,0,0,0,0,30395,296.68,0,0,1200,141547
5/5/24,3,25776,172.38,0,0,0,0,22453,301.32,0,0,1200,123081
5/6/24,9,26015,172.16,0,0,0,0,21509,229.53,0,0,1200,127343
5/7/24,4,25838,172.08,0,0,0,0,27834,343.63,0,0,1200,117631
5/8/24,3,25795,171.82,0,0,0,0,25464,289.24,0,0,1200,114734
5/9/24,2,25858,172.26,0,0,0,0,26180,303.6,0,0,1200,114441
5/10/24,2,26227,171.63,0,0,0,0,32600,287.96,0,0,1200,113675
5/11/24,2,26079,172.23,0,0,0,0,41314,394.87,0,0,1200,116936
5/12/24,3,25967,172.25,0,0,0,0,37191,344.13,0,0,1200,93890
5/13/24,4,25879,172.23,0,0,0,0,30340,321.87,0,0,1200,113749
5/14/24,4,25784,172.12,0,0,0,0,25954,263.57,0,0,1200,109767
5/15/24,6,25666,171.68,0,0,0,0,24036,295.37,0,0,1200,106001
5/16/24,4,25668,172.21,0,0,0,0,22462,248.78,0,0,1200,103691
5/17/24,5,25590,172.06,0,0,0,0,22955,248.51,0,0,1200,105469
5/18/24,0,25659,172.21,0,0,0,0,25210,366.39,0,0,0,112752
5/19/24,5,25725,172.17,0,0,0,0,30008,320.1,0,0,1200,97287
5/20/24,2,25721,172.24,0,0,0,0,23314,290.63,0,0,1200,102379
5/21/24,4,25556,171.94,0,0,0,0,26810,289.16,0,0,1200,83966
5/22/24,2,25402,170.47,0,0,0,0,30021,372.75,0,0,1200,76501
5/23/24,2,25503,172.28,0,0,0,0,29084,324.9,0,0,1200,72912
5/24/24,5,25517,171.61,0,0,0,0,30303,309.87,0,0,1200,70761
5/25/24,4,25698,172.48,0,0,0,0,37450,382.1,0,0,1200,62208
5/26/24,0,25563,171.28,0,0,0,0,36067,346.58,0,0,0,37625
5/27/24,2,25665,172.4,0,0,0,0,34893,348.22,0,0,1200,33269
5/28/24,1,25384,172.2,0,0,0,0,32756,348.8,0,0,1200,31595
5/29/24,6,25100,170.54,0,0,0,0,27863,318.45,0,0,1200,33649
5/30/24,4,25523,173.16,0,0,0,0,23244,283,0,0,1200,49422
5/31/24,1,25439,173.2,0,0,0,0,31103,264.5,0,0,1200,47830
6/1/24,1,42762,277.52,0,0,0,0,34885,335.79,0,0,1200,50947
6/2/24,3,42022,278.03,0,0,0,0,35168,317.01,0,0,1200,38537
6/3/24,5,41908,277.51,0,0,0,0,36489,426.12,0,0,1200,42104
6/4/24,8,42187,277.46,0,0,0,0,35789,359.98,0,0,1200,52725
6/5/24,4,42062,277.62,0,0,0,0,37266,365.7,0,0,1200,51178
6/6/24,7,41717,277.49,0,0,0,0,36610,350.38,0,0,1200,48983
6/7/24,1,42007,278.06,0,0,0,0,40091,360.53,0,0,1200,42946
6/8/24,7,41901,277.48,0,0,0,0,39314,401.99,0,0,1200,37560
6/9/24,1,41664,278.09,0,0,0,0,41558,380.13,0,0,1200,29340
6/10/24,1,42052,277.6,0,0,0,0,30731,328.69,0,0,1200,30192
6/11/24,1,42189,278.02,0,0,0,0,29066,302.52,0,0,1200,30241
6/12/24,6,42188,278.06,0,0,0,0,28696,269.58,0,0,1200,28603
6/13/24,2,42032,277.4,0,0,0,0,35657,362.1,0,0,1200,22618
6/14/24,2,41755,277.87,0,0,0,0,33279,411.11,0,0,1200,22528
6/15/24,2,41576,277.25,0,0,0,0,35087,360.63,0,0,1200,30475
6/16/24,6,42479,278.35,0,0,0,0,35089,333.66,0,0,1200,44245
6/17/24,5,42359,276.93,0,0,0,0,31214,313.75,0,0,1200,52242
6/18/24,5,42056,277.54,0,0,0,0,31861,364.32,0,0,1200,52897
6/19/24,3,42259,278.12,0,0,0,0,39569,336.67,0,0,1200,53746
6/20/24,7,87167,550.49,0,0,0,0,32286,309.84,0,0,1200,53531
6/21/24,2,86699,551.02,0,0,0,0,33422,358.41,0,0,1200,48022
6/22/24,6,85563,548.92,0,0,0,0,38957,371.39,0,0,1200,38474
6/23/24,4,85583,551.59,0,0,0,0,45366,350.68,0,0,1200,31528
6/24/24,0,85916,549.54,0,0,0,0,35955,297.07,0,0,0,33373
6/25/24,1,86660,553.53,0,0,0,0,30766,277.06,0,0,1200,30227
6/26/24,5,86684,551.24,0,0,0,0,31721,368.68,0,0,1200,44872
6/27/24,3,86084,550.98,0,0,0,0,32990,296.47,0,0,1200,46577
6/28/24,3,85861,550.37,0,0,0,0,27932,328.35,0,0,1200,49287
6/29/24,7,84139,543.23,0,0,0,0,31754,309.66,0,0,1200,56827
6/30/24,1,85590,556.29,0,0,0,0,29126,299.38,0,0,1200,50561
7/1/24,5,0,0,0,0,0,0,36677,345.17,0,0,1200,58656
7/2/24,0,96568,616.01,0,0,0,0,33921,399.35,0,0,0,62265
7/3/24,3,94895,610.59,0,0,0,0,47735,489.28,0,0,1200,54557
7/4/24,1,94621,611.36,0,0,0,0,42501,426.34,0,0,1200,44227
7/5/24,2,94561,610.92,0,0,0,0,38082,560.59,0,0,1200,54614
7/6/24,1,95124,611.44,0,0,0,0,34124,430.37,0,0,1200,57706
7/7/24,4,75670,492.54,0,0,0,0,38386,660.68,0,0,1200,54719
7/8/24,4,75685,491.34,0,0,0,0,29102,655.42,0,0,1200,58141
7/9/24,1,75263,492.45,0,0,0,0,28554,564.49,0,0,1200,54307
7/10/24,1,75451,492.47,0,0,0,0,31691,595.59,0,0,1200,56630
7/11/24,7,75705,495.1,0,0,0,0,27099,544.6,0,0,1200,53998
7/12/24,5,75494,491.37,0,0,0,0,32382,461.94,0,0,1200,57338
7/13/24,4,75921,492.46,0,0,0,0,41364,628.09,0,0,1200,61868
7/14/24,1,75528,492.05,0,0,0,0,36852,532.14,0,0,1200,56671
7/15/24,5,75479,490.94,0,0,0,0,28723,606.64,0,0,1200,60364
7/16/24,11,75980,491.45,0,0,0,0,28808,500.97,0,0,1200,59889
7/17/24,8,75372,491.48,0,0,0,0,29527,591.9,0,0,1200,60832
7/18/24,9,74979,493.07,0,0,0,0,34918,558.17,0,0,1200,58585
7/19/24,6,75074,491.52,0,0,0,0,32823,516.88,0,0,1200,57304
7/20/24,3,74480,492.32,0,0,0,0,34603,541.87,0,0,1200,67397
7/21/24,6,75009,496.15,0,0,0,0,32939,543.47,0,0,1200,67924
7/22/24,12,74220,489.68,0,0,0,0,33949,589.71,0,0,1200,64269
7/23/24,3,74481,490.65,0,0,0,0,28300,522.32,0,0,1200,62391
7/24/24,5,74661,490.55,0,0,0,0,30596,527.81,0,0,1200,61108
7/25/24,5,74050,488.95,0,0,0,0,30462,542,0,0,1200,60502
7/26/24,5,74423,488.58,0,0,0,0,28991,465.36,0,0,1200,62217
7/27/24,4,74071,491.3,0,0,0,0,39823,575.21,0,0,1200,65811
7/28/24,6,73910,490.25,0,0,0,0,38490,507.4,0,0,1200,58845
7/29/24,7,73901,487.76,0,0,0,0,33880,538.07,0,0,1200,59944
7/30/24,7,72689,486.65,0,0,0,0,27218,479.8,0,0,1200,58405
7/31/24,6,72069,482.86,0,0,0,0,24550,414.89,0,0,1200,58241
8/1/24,2,0,0,0,0,0,0,30572,540.37,0,0,1200,55328
8/2/24,4,36939,246.01,0,0,0,0,30617,499.3,0,0,1200,59087
8/3/24,2,36592,244.98,0,0,0,0,31135,668.2,0,0,1200,51186
8/4/24,4,36770,245.91,0,0,0,0,33433,567.28,0,0,1200,41305
8/5/24,5,36641,245.28,0,0,0,0,29226,519.38,0,0,1200,38402
8/6/24,5,42713,282.85,0,0,0,0,23436,468.83,0,0,1200,39603
8/7/24,17,38902,258.02,0,0,0,0,20364,566.64,0,0,1200,54225
8/8/24,8,27088,182.48,0,0,0,0,20917,572.97,0,0,1200,61687
8/9/24,3,27111,182.49,0,0,0,0,18839,498.79,0,0,1200,64949
8/10/24,3,27178,183.02,0,0,0,0,19238,571.28,0,0,1200,69561
8/11/24,8,26832,182.29,0,0,0,0,21445,603.38,0,0,1200,69950
8/12/24,4,26962,182.97,0,0,0,0,21727,610.63,0,0,1200,77875
8/13/24,3,26853,183.06,0,0,0,0,16558,519.65,0,0,1200,73945
8/14/24,4,26805,182.48,0,0,0,0,22349,607.95,0,0,1200,71801
8/15/24,2,26654,181.31,0,0,0,0,19319,491.77,0,0,1200,69177
8/16/24,2,26555,183.18,0,0,0,0,18103,575.88,0,0,1200,73156
8/17/24,4,27080,183.16,0,0,0,0,22651,619.08,0,0,1200,76063
8/18/24,9,27062,183.63,0,0,0,0,17336,591.03,0,0,1200,72977
8/19/24,5,26942,183.19,0,0,0,0,15846,533.01,0,0,1200,69218
8/20/24,7,26873,183.26,0,0,0,0,16779,526.94,0,0,1200,62666
8/21/24,5,26689,181.67,0,0,0,0,15897,512.2,253,8.33,1200,64916
8/22/24,7,26847,183.23,0,0,0,0,14658,542.82,252,9.27,1200,67481
8/23/24,5,26829,183.33,0,0,0,0,12258,517.69,267,9.89,1200,66044
8/24/24,8,26919,183.04,0,0,0,0,17472,579.79,189,9.09,1200,78254
8/25/24,5,26869,183.48,0,0,0,0,17174,561.13,242,11.21,1200,75380
8/26/24,10,26811,182.88,0,0,0,0,15963,526.33,212,10.01,1200,78763
8/27/24,6,26797,182.89,0,0,0,0,15374,540.21,257,10.6,1200,78111
8/28/24,5,27056,182.69,0,0,0,0,17198,500.74,44,1.58,1200,80567
8/29/24,6,26723,180.34,0,0,0,0,15606,469.65,0,0,1200,78570
8/30/24,2,27316,184.37,0,0,0,0,19171,496.34,0,0,1200,85857
8/31/24,8,27238,183.21,0,0,0,0,17150,512.04,0,0,1200,97185
9/1/24,10,25033,167.06,0,0,0,0,20142,543.55,0,0,1200,89392
9/2/24,8,24808,166.79,0,0,0,0,20453,602.81,0,0,1200,103195
9/3/24,5,25075,166.71,0,0,0,0,19127,575.55,0,0,1200,113286
9/4/24,9,13337,92.9,0,0,0,0,18911,525.61,0,0,1200,120546
9/5/24,4,13312,92.9,0,0,0,0,18525,552.9,0,0,1200,112699
9/6/24,8,13329,92.67,0,0,0,0,17537,444.91,0,0,1200,111890
9/7/24,6,13411,92.71,0,0,0,0,23236,539.12,0,0,1200,121485
9/8/24,5,13542,92.9,0,0,0,0,20366,574.09,0,0,1200,114396
9/9/24,4,13436,92.64,0,0,0,0,21396,510.03,0,0,1200,125095
9/10/24,6,13396,92.64,0,0,0,0,16700,492.06,0,0,1200,122880
9/11/24,11,13441,92.81,0,0,0,0,19466,520.67,0,0,1200,118344
9/12/24,8,13429,92.72,0,0,0,0,19186,472.4,0,0,1200,112771
9/13/24,7,13471,92.73,0,0,0,0,21887,500.34,0,0,1200,110057
9/14/24,5,13457,92.9,0,0,0,0,21004,539.47,0,0,1200,119816
9/15/24,9,13453,92.98,0,0,0,0,19432,566.9,0,0,1200,115452
9/16/24,10,13355,92.61,0,0,0,0,14536,492.72,0,0,1200,119305
9/17/24,6,13449,92.79,0,0,0,0,19022,523.94,0,0,1200,109170
9/18/24,11,13189,92.51,0,0,0,0,18679,516.91,0,0,1200,109560
9/19/24,12,13426,92.9,0,0,0,0,21208,417.98,0,0,1200,109623
9/20/24,13,13404,92.85,0,0,0,0,22550,491.64,0,0,1200,104375
9/21/24,15,13415,92.81,0,0,0,0,24669,508.19,0,0,1200,116915
9/22/24,11,13514,92.82,0,0,0,0,26253,523.79,0,0,1200,103834
9/23/24,9,13479,92.87,0,0,0,0,19817,480.12,0,0,1200,116219
9/24/24,5,13380,92.75,0,0,0,0,22738,495.27,0,0,1200,107359
9/25/24,9,13312,92.49,0,0,0,0,19825,498.43,0,0,1200,100635
9/26/24,9,13369,92.83,0,0,0,0,18743,475.61,0,0,1200,98520
9/27/24,7,13352,92.86,0,0,0,0,18293,485.11,0,0,1200,97313
9/28/24,9,13161,91.97,0,0,0,0,22743,464.06,0,0,1200,105644
9/29/24,6,13461,93.18,0,0,0,0,21288,473.35,0,0,1200,94634
9/30/24,7,12564,87.83,0,0,0,0,18883,379.7,0,0,1200,100550
10/1/24,8,24049,161.3,0,0,0,0,22651,488.56,0,0,1200,104025
10/2/24,4,24044,161.19,0,0,0,0,20789,473.15,0,0,1200,108320
10/3/24,11,24293,161.33,0,0,0,0,21148,472.47,0,0,1200,101127
10/4/24,7,15137,103.32,0,0,0,0,18529,490.6,0,0,1200,101893
10/5/24,7,13033,89.85,0,0,0,0,24221,526.18,0,0,1200,102807
10/6/24,10,13091,89.92,0,0,0,0,23086,449.66,0,0,1200,92853
10/7/24,11,12960,89.87,0,0,0,0,19077,433.97,0,0,1200,101185
10/8/24,12,12983,89.72,0,0,0,0,17986,407.94,0,0,1200,98189
10/9/24,5,12917,89.69,0,0,0,0,18080,512.87,0,0,1200,92409
10/10/24,11,12770,89.53,0,0,0,0,23339,441.15,0,0,1200,89055
10/11/24,8,12921,89.56,0,0,0,0,22002,455.73,0,0,1200,92663
10/12/24,12,12963,89.6,0,0,0,0,25488,457.63,0,0,1200,90376
10/13/24,11,12972,89.68,0,0,0,0,19573,475.7,0,0,1200,80528
10/14/24,12,12987,89.68,0,0,0,0,18889,471.86,0,0,1200,95612
10/15/24,13,12844,89.53,0,0,0,0,15737,449.97,0,0,1200,88042
10/16/24,10,12800,89.52,0,0,0,0,12572,427.63,0,0,1200,88785
10/17/24,13,12769,89.54,0,0,0,0,12054,401.01,0,0,1200,89074
10/18/24,13,12816,89.58,0,0,0,0,11591,354.63,0,0,1200,87031
10/19/24,15,12914,89.73,0,0,0,0,12625,428.94,0,0,1200,92233
10/20/24,8,12821,89.64,0,0,0,0,17700,479.88,0,0,1200,80090
10/21/24,17,12801,89.6,0,0,0,0,15859,472.59,0,0,1200,88739
10/22/24,16,12729,89.41,0,0,0,0,14932,416.98,0,0,1200,86983
10/23/24,17,12766,89.43,0,0,0,0,13967,480.72,0,0,1200,80576
10/24/24,19,12729,89.44,0,0,0,0,14236,379.42,0,0,1200,79840
10/25/24,11,12621,89.36,0,0,0,0,16098,504.39,0,0,1200,79440
10/26/24,10,12692,89.36,0,0,0,0,15272,463.29,0,0,1200,82221
10/27/24,21,12737,89.49,0,0,0,0,15059,450.97,0,0,1200,74405
10/28/24,15,12731,89.34,0,0,0,0,12137,400.18,0,0,1200,83967
10/29/24,32,12665,89.26,0,0,0,0,10651,377.86,0,0,1200,78415
10/30/24,19,12730,89.59,0,0,0,0,11978,411.59,0,0,1200,80008
10/31/24,15,11890,84.05,0,0,0,0,9558,341.12,0,0,1200,70387
11/1/24,18,24616,166.73,0,0,0,0,12922,487.64,0,0,1200,76964
11/2/24,20,24749,167.1,0,0,0,0,16174,475.91,0,0,1200,78121
11/3/24,8,24679,166.85,0,0,0,0,17424,466.53,0,0,1200,66332
11/4/24,19,24682,167.08,0,0,0,0,13743,441.51,0,0,1200,71994
11/5/24,16,4658,30.96,0,0,0,0,12461,420.86,0,0,1200,67637
11/6/24,22,0,0,0,0,0,0,12502,517.36,0,0,1200,69711
11/7/24,27,0,0,0,0,0,0,16497,474.93,0,0,1200,74247
11/8/24,14,0,0,0,0,0,0,14441,476.8,0,0,1200,76477
11/9/24,21,0,0,0,0,0,0,16738,512.06,0,0,1200,81989
11/10/24,13,0,0,0,0,0,0,18025,460.93,0,0,1200,76402
11/11/24,17,0,0,0,0,0,0,17547,470.73,0,0,1200,79419
11/12/24,18,0,0,0,0,0,0,16145,485.92,0,0,1200,79217
11/13/24,27,0,0,0,0,0,0,17278,424.12,0,0,1200,78839
11/14/24,19,0,0,0,0,0,0,13830,472.74,0,0,1200,82023
11/15/24,14,0,0,0,0,0,0,14706,394.23,0,0,1200,81973
11/16/24,18,0,0,0,0,0,0,17977,534.81,0,0,1200,86441
11/17/24,17,0,0,0,0,0,0,16956,479.43,0,0,1200,83320
11/18/24,18,0,0,0,0,0,0,14221,438.04,0,0,1200,90993
11/19/24,22,0,0,0,0,0,0,13639,430.28,0,0,1200,86947
11/20/24,38,0,0,0,0,0,0,15114,446.16,0,0,1200,84113
11/21/24,15,0,0,0,0,0,0,15397,407.43,0,0,1200,85747
11/22/24,15,0,0,0,0,0,0,13746,335.63,0,0,1200,87742
11/23/24,12,0,0,0,0,0,0,17113,484.38,0,0,1200,87477
11/24/24,14,0,0,0,0,0,0,16762,431.07,0,0,1200,82315
11/25/24,18,0,0,0,0,0,0,14973,388.32,0,0,1200,83539
11/26/24,11,0,0,0,0,0,0,14960,381.4,0,0,1200,83216
11/27/24,9,0,0,0,0,0,0,13537,393.93,0,0,1200,80939
11/28/24,12,0,0,0,0,0,0,10640,347.11,0,0,1200,68383
11/29/24,11,0,0,0,0,0,0,11937,360.77,0,0,1200,88567
11/30/24,14,0,0,0,0,0,0,11024,322.71,0,0,1200,84553
