time,Google-Brand,Google-Non-Brand,Google-PMAX,Google-Discovery,Google-DemandGen,Bing-Brand,Bing-Non-Brand,Bing-Smart Shopping,Facebook-Prospecting,Facebook-Retargeting,Meta Audience Network Prospecting,Meta Audience Network Retargeting,IG-Prospecting,IG-Retargeting,DV360_DOOH,DV360_Youtube_CTV,"DV360_Youtube_
 Mobile-Desktop",Podcasts,Amazon Display Prospecting,Amazon Display Retargeting,Amazon OTT,Amazon TNF,Amazon Audio,Amazon CTV,Inuvo Display Gaming,Inuvo Display Sports,Inuvo Display Brand,Inuvo Display Conquesting,Inuvo_Display_Outdoor,Inuvo CTV Brand,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting,Nexen Display,NEXXEN_CTV,NEXXEN_Audio,Trade Desk Display,Trade Desk OLV,Live Sports Activations,Promo_Var,revenue
2024-10-15,5751.62,4606.88,5382.01,0,0,4066.41,2677.6,0,452,416.88,0,0,486.1,95.56,0,0,0,0,3460.56,681.05,144.11,0,0,0,1215.32,1552.24,1756.57,0,0,2906.32,0,0,0,0,0,0,0,0,0,0.25,276452.57
2024-10-16,6442.34,4737.84,5720.41,0,0,4280.78,2800.52,0,444.05,417.89,0,0,513.37,88.64,0,0,0,0,3357.27,661.65,118.86,0,0,0,1207.7,1315.49,1314.78,0,0,2840.99,0,0,0,0,0,0,0,0,0,0.25,254478.79
2024-10-17,5441.98,4720.72,6173.72,0,0,980.61,752.01,0,510.16,420.77,0,0,490.49,75.46,0,0,0,0,3396.92,675.97,108.64,0,0,0,1274.54,1451.26,1029.24,0,0,3164.91,0,0,0,0,0,0,0,0,0,0.25,275681.31
2024-10-18,4850.67,4060.88,5783.85,0,0,653.98,559.45,0,490.39,348.67,0,0,497.59,93.22,0,0,0,0,3386.32,665.09,113.36,0,0,0,957.64,1107.49,888.74,0,0,3048.85,0,0,0,0,0,0,0,0,0,0.25,287302.32
2024-10-19,3755.09,3327.21,5273.07,0,0,799.23,521.91,0,451.06,428.38,0,0,489.21,106.29,0,0,0,0,3322.15,674.67,116.57,0,0,0,923.01,1067.96,783.62,0,0,3086.17,190.04,0,0,0,0,0,0,0,0,0.25,227730.7
2024-10-20,3767.25,3452.3,5098.52,0,0,505.51,275.16,0,562.49,408.09,0,0,487.89,92.01,0,0,0,0,3311.85,669.16,137.78,0,0,0,923.96,1103.22,875.82,0,0,2981.75,192.01,11099.37,0,0,0,0,0,0,0,0.25,214328.79
2024-10-21,4321.61,3340.89,5778.58,0,0,629.14,327.54,0,510.23,446.31,0,0,449.86,78.71,0,0,0,0,3259.43,656.43,105.73,0,0,0,926.5,1088.02,1025.92,0,0,2651.11,153.56,0,0,0,0,0,0,0,0,0.25,269298.91
2024-10-22,4270.22,3193.61,5732.25,0,0,877.67,570.65,0,509.03,510.41,0,0,516.2,82.2,0,0,0,0,3349.31,645.05,105.39,0,0,0,749.37,868.16,792,0,0,3026.36,0,0,0,0,0,0,0,0,0,0.25,268392.76
2024-10-23,5688.35,2999.63,5762.65,0,0,1162.13,512.57,0,2982.17,578.06,0,0,1187.02,101.8,859.84,1175.56,3050.66,0,3280.78,665.5,89.94,0,0,0,837.97,1151.42,604.78,0,17.57,3130.82,595.84,0,0,0,0,0,0,0,0,0.25,344874.62
2024-10-24,5984.25,2799.47,4481.83,0,0,1306.42,832.16,0,3771.05,538.19,0,0,1480.24,86.4,1530.89,676.88,1189.93,0,3394.2,649.89,112.15,0,0,0,1182.61,1446.57,639.32,0,310.98,1586.84,442.09,0.36,0,0,0,0,0,0,0,0.25,282983.05
2024-10-25,4821.04,2603.24,3368.59,0,0,1233.3,937.3,0,3800.98,566.14,0,0,1476.29,76.86,1535.04,463.37,1070.48,0,3417.91,658.76,116.57,0,0,0,1129.22,1428.63,603.37,0,446.52,2582.78,541.69,0.12,0,0,0,0,0,0,0,0,289971.66
2024-10-26,3506.43,2511.11,3828.57,0,0,918.33,826.59,0,3961.44,585.97,0,0,1646.83,110.46,1491.99,1169.92,1161.85,0,3334.78,676.07,84.25,0,0,0,873.48,1344.8,362.34,0,372.6,1047.66,237.5,0,0,0,0,0,0,0,0,0,236339.75
2024-10-27,3412.95,2613.22,3511.1,0,0,878.4,679.23,0,3875.29,546.78,0,0,1739.98,118.14,1473.26,706.66,1163.41,0,3406.3,650.7,93.98,0,0,0,1070.62,1456.34,500.93,0,459.86,2452.29,513.38,11905.72,0,0,0,0,0,0,0,0,226921.96
2024-10-28,4448.2,2869.54,4312.28,0,0,1131.34,718.83,0,3934.84,556.81,0,0,1573.87,121.78,1247.47,458.6,1229,0,3354.08,665.56,57.9,0,0,0,1309,1981.83,1006,0,708.85,1276.61,243.12,0,0,0,0,0,0,0,0,0.35,449581.38
2024-10-29,4351.56,2770.19,2140.8,0,0,531.77,884.47,0,3798.55,582.57,0,0,1624.71,136.22,1299.81,1163.5,2191.7,0,3283.21,677.15,52.98,0,0,0,1106.21,1730.92,890.32,0,677.71,2501.46,488.53,0,0,0,0,0,0,0,0,0.35,405032.17
2024-10-30,4063.31,2469.53,2025.05,0,0,633.76,1220.86,0,3818.08,605.27,0,0,1531.1,120.69,1578.45,701.62,2208.39,0,2371.93,402.25,41.6,0,0,0,291.34,826.48,430.74,0,341.02,1826.09,377.87,0,0,0,0,0,0,0,0,0.35,352278.18
2024-10-31,4151.58,2376.77,1899.26,0,0,557.2,982.71,0,3947.8,638.56,0,0,1308.8,74.12,1293.85,455.81,2230.13,0,2321.97,392.29,0,0,0,0,826.07,1668.89,888.94,0,694.12,2402.78,393.79,0,0,0,0,0,0,0,0,0.35,317821.27
2024-11-01,4002.94,2643.77,1911.01,0,0,539.26,556.28,0,3000.46,462.64,0,0,779.7,52.85,1021.11,1151.18,1304.19,0,2692.3,856.7,147.73,0,0,0,1129.31,1734.26,748.78,0,691.89,2316.06,376.66,0.48,0,0,0,0,0,0,0,0,233860.13
2024-11-02,3560.95,2823.2,2216.35,0,0,461.45,456.55,0,2659.79,569.04,0,0,664.23,84.34,1265.6,695.85,1309.79,0,2742.83,830.96,174.08,0,0,0,1089.98,1701.83,773.83,0,671.05,3613.99,524.51,0,0,0,0,0,0,0,0,0,234954.25
2024-11-03,4141.92,2935.54,1823.79,0,0,499.52,420.49,0,3147.33,584.8,0,0,646.19,80.25,1337.1,450.22,1356.25,0,3099.42,1091.38,185.26,0,0,0,1140.98,1912.43,859.99,0,679.88,2974.34,411.46,7217.58,0,0,0,0,0,0,0,0,224841
2024-11-04,5240.16,4336.26,2981.56,0,0,1092.69,653.2,0,2914.9,568.78,0,0,643.87,103.56,1265.67,1141.71,1302.46,0,2978.7,1055.01,160.72,0,0,0,1175.14,1752.57,969.31,0,710.01,2766.89,539.22,0,0,0,0,0,0,0,0,0,281333.98
2024-11-05,4773.32,4325.14,3139.21,0,0,1560.35,943.58,0,2294.86,351.19,0,0,474.7,41.45,1094.05,688.13,1328.01,0,2838.06,963.05,152.9,0,0,0,1178.3,1754.54,1019.38,0,713.21,2007.01,369.32,0.59,0,0,0,0,0,0,0,0,256939.74
2024-11-06,6020.33,6095.76,3099.62,0,0,1590.34,1047.16,0,2639.22,726.36,0,0,638.18,100.93,1105.81,444.84,1295.21,0,2851.37,935.38,146.5,0,0,0,1222.82,1730.9,937.84,0,737.41,2613.45,486.59,0.18,0,0,0,0,0,0,0,0,239715.04
2024-11-07,6714.33,6737.56,3759.9,0,0,1441.15,896.69,0,2583.18,962.42,0,0,643.79,88.68,1278.62,992.26,1308.86,0,2826.01,908.84,148,0,0,0,1210.99,1973.97,932.53,0,727.15,2536.27,450.15,0,0,0,0,0,0,0,0,0,269451.28
2024-11-08,6513.24,6793.76,3986.21,0,0,1361.17,721.35,0,4000.11,1107.15,0,0,1027,313.92,1039.95,595.14,1307.98,0,2769.03,901.26,137.37,0,0,0,1189.15,1531.84,871.76,0,682.23,2287.41,433.28,0.06,0,0,0,0,0,0,0,0,281811.66
2024-11-09,6139.55,6836.5,5632.76,0,0,726.68,681.7,0,3569.05,558.05,0,0,1126.04,283.47,1331.57,389.21,1306.17,0,2830.39,896.68,128.06,0,0,0,1194.38,1632.91,766.14,0,641.69,2868.62,477.85,0,0,0,0,0,0,0,0,0,234706.3
2024-11-10,6081.89,6799.22,5044.58,0,0,744.31,689.99,0,2696.53,442.19,0,0,711.11,169.02,1293.62,993.32,1305.44,0,2803.54,871.67,137.17,0,0,0,1195.25,1870.34,848.05,0,624.46,1826.77,338.77,6259.22,0,0,0,0,0,0,16666.67,0.45,233913.77
2024-11-11,6172.76,6213.99,5456.65,0,0,885.37,1183,0,2710.95,373.81,0,0,962.62,150.78,1085.06,595.33,1298.57,0,2749.23,857.43,131.68,0,0,0,1158.43,1774.41,1030.03,0,684.22,2604.41,485.87,1.07,0,0,0,0,0,0,0,0.45,552299.41
2024-11-12,6839.36,7647.71,6002.83,0,0,1226.69,1584.14,0,4350.02,766.62,0,0,2154.91,385.86,1294.57,389.44,1302.73,0,2672.1,886.35,123.53,0,0,0,1155.89,1534.25,952.03,0,654.23,2574.39,475.53,0,0,0,0,0,0,0,0,0.45,439065.07
2024-11-13,7490.31,8052.74,6067.4,0,0,1407.58,1337.13,0,4786.02,1605.65,0,0,2536,945.86,1126.16,994.37,1303.49,0,1867.94,872.92,130.98,0,0,0,1167.77,1549.85,857.23,0,726.83,2358.81,448.4,0,0,0,0,0,0,0,0,0.45,685946.22
2024-11-14,7164.53,8278.28,4883.44,0,0,1525.6,1560.33,0,4888.16,1688.22,0,0,2369.09,739.79,1305.07,595.72,1597.65,0,1851.3,880.13,128.08,0,0,0,1250.75,1801.61,1052.96,0,744.78,2678.81,497.57,0,0,0,0,0,0,0,0,0.45,473291.23
2024-11-15,7950.18,8055.13,4969.79,0,0,1646.67,1123.95,0,5222.83,898.66,0,0,2983.92,378.98,992.74,387.86,1602.61,0,4869.84,2115.15,262.46,0,0,0,989.89,1483.98,796.69,0,717.37,2063.86,400.86,0,0,0,0,0,0,0,0,0.45,541118.87
2024-11-16,8167.3,8411.03,4197.23,0,0,957.32,681.75,0,3656.45,614.99,0,0,2084.09,321.47,1386.54,992,1604.99,0,9585.19,2138.06,216.99,0,0,0,790.07,1220.09,689.39,0,653.74,2566.52,488.95,0,0,0,0,0,0,0,0,0.45,424790.36
2024-11-17,8964.83,9164.56,4023.52,0,0,916.59,904.2,0,4685.12,1485.22,0,0,3032.99,647.15,1320.56,595.09,1598.46,0,9662.5,2114.81,231.98,0,0,0,946.36,1572.34,719.22,0,656.47,2159.43,392.08,5506.91,0,0,0,0,0,0,0,0.45,415227.59
2024-11-18,7816.91,7285.49,6217.27,0,0,840.71,1461.77,0,4975.4,1710.09,0,0,2457.88,484.1,1236.08,389.12,1600.59,0,9390.97,2179.83,205.34,0,0,0,1125.62,1610.07,1259.79,0,698.14,2912.93,561.75,0.12,0,0,0,0,0,0,0,0.45,430362.38
2024-11-19,5351.38,4755.23,6917.92,0,0,696.95,1516.18,0,5054.15,1160.16,0,0,2938.41,419.03,1186.43,990.26,1599.81,0,9398.37,2152.07,199.38,0,0,0,1127.75,1504.43,1165.33,0,692.84,2128.76,386.95,0,0,0,0,0,0,0,0,0.45,503535.15
2024-11-20,5071.65,4524.3,6594.83,0,0,1317.67,1452.39,0,5321.63,1228.84,0,0,2411.27,466.46,1340.65,593.72,1591.3,0,9632.71,1930.25,188.86,0,0,0,1032.07,1423.23,1243.34,0,667.34,3103.5,721.2,0,0,0,0,0,0,0,0,0.45,415199.02
2024-11-21,3760.76,4461.66,6539.7,0,0,2021.41,1071.73,0,3919.69,1431.42,0,0,2558.9,332.11,1062.91,388.78,1594.38,0,9609.04,1195.01,186.38,0,0,0,927.37,1336.85,1511.32,0,680.53,2405.02,628.03,0,0,0,0,0,0,0,0,0.55,767611.37
2024-11-22,3734.34,4524.94,5391.43,0,0,2161.47,1679.57,0,3994.85,2416.91,0,0,3685.79,754.02,1063.14,989.32,1598.2,0,9684.67,1030.48,179.64,0,0,0,807.71,1035.91,1242.74,0,505.34,2878.88,758.86,0,0,0,0,0,0,0,0,0.45,590757.62
2024-11-23,3378.4,4506.65,8357.75,0,0,1389.53,1555.67,0,5131.98,2524.3,0,0,3571.42,786.22,1436.82,593.82,1598.41,0,9670.95,1002.18,178.03,0,0,0,473.7,655.45,835.65,0,245.59,1916.83,528.47,0,0,0,0,0,0,0,0,0.56,801109.56
2024-11-24,3367.79,4491.04,8024.29,0,0,1742.26,2035.32,0,6736.13,3361.33,0,0,3773.2,1084.51,1404.93,387.81,1590.18,0,9699.91,1050.2,180.27,0,0,0,917.74,1797.1,1784.28,0,620.42,420.01,0,7018.29,0,0,0,0,0,0,16666.67,0.45,535428.04
2024-11-25,3870.57,4404.23,7100.6,0,0,1625.66,1531.8,0,7230.27,3785.24,0,0,3450.64,1137.2,1140.72,1027.85,1590.78,0,9696.01,1143.47,173.25,0,0,0,1024.28,1610.39,2067.76,0,739.3,2851.25,754.03,10.16,0,0,0,0,0,0,0,0.45,600708.62
2024-11-26,3542.57,4813.24,7915,0,0,1812.14,1701.43,0,8344.61,3548.14,0,0,3636.49,1368.28,1133.01,617.38,1598.84,0,9519.71,1108.94,179.65,0,0,0,1147.85,1457.14,2261.59,0,707.71,2284.98,647.41,0,0,0,0,0,0,0,0,0.45,550890.56
2024-11-27,3155.92,9499.96,10939.57,0,0,4274.18,1017.55,0,8616.58,3569.29,0,0,3405.68,1447.55,1218.18,404.13,1600.53,0,9369.83,1298.52,183.78,0,0,0,1028.53,1254.22,2076.28,0,614.49,2853.88,760.08,0,0,0,0,0,0,0,0,0.45,595606.83
2024-11-28,2321.15,11468.27,12113.02,0,0,5043.13,1187.71,0,8848.49,3695.19,0,0,2920.62,1288.57,1653.8,989.32,1594.22,0,9383.75,1102.13,157.3,0,0,0,717.37,895.25,1811.02,0,412.88,2629.6,714.67,970.06,0,0,0,0,0,0,0,0.45,648421.2
2024-11-29,3381.63,16734.54,34841.22,0,0,4593.8,1151.6,0,10367.76,5295.58,0,0,2917.48,2329.11,1409.57,592.79,1604.73,0,8747.12,740.9,137.65,0,0,0,636.03,773.04,4140.57,0,338.42,2742.76,718.5,0.59,0,0,0,0,0,0,0,0.55,2218680.03
2024-11-30,2142.82,15842.06,30462.92,0,0,4110.61,860.1,0,10549.61,5896.75,0,0,2101.56,1606.98,1905.21,386.25,1605.6,0,8578.75,1077.71,135.78,0,0,0,1068.58,1034.72,3853.25,0,574.63,2468.1,633.19,0,0,0,0,0,0,0,0,0.45,714963.66
2024-12-01,2577.84,21218.4,35692.18,0,0,4662.5,1220.21,0,11015.37,5676.1,0,0,2635.02,2264.83,1081.16,1905.04,1903.36,0,6560.86,875.39,193.53,0,0,0,907.38,1634.93,3764.32,0,688.25,2040.33,582.62,5014.55,0,0,0,0,0,0,16666.67,0.45,690141.33
2024-12-02,4518.53,17573.44,48391.59,0,0,10265.57,1374.08,0,7075.5,3868.07,0,0,1777.25,1556.38,868.44,1910.55,1899.01,0,5738.97,895.06,209.84,0,0,0,907.49,1312.57,3830.15,0,652.04,2838.6,749.59,0.59,0,0,0,0,0,0,0,0.56,2234717.51
2024-12-03,2114.42,12756.47,22075.74,0,0,6946.88,1543.17,0,1497.07,370.25,0,0,609.24,147.56,870.67,1896.62,1895.08,0,1806.3,884.25,190.8,0,0,0,1004.69,1416.19,1575.5,0,698.45,2132.22,606.59,0,0,0,0,0,0,0,0,0.2,234536.44
2024-12-04,1964.11,11759.33,23888.42,0,0,6714.35,975.84,0,255.62,98.86,0,0,181.82,41.65,1101.33,1897.89,1900.83,0,1846.73,935.33,223.14,0,0,0,1082.7,1621.7,1683.64,0,752.28,2781.94,749.66,0,0,0,0,0,0,0,0,0.2,266701.82
2024-12-05,1549.39,7100.64,15788.45,0,0,6455.36,1360.46,0,211.55,69.52,0,0,117.95,42.69,983.84,1894.63,1898.86,0,1804.92,897.79,195.37,0,0,0,1062.66,1579.41,1340.5,0,788.84,1990.78,559.85,0,0,0,0,0,0,0,0,0.2,258248.82
2024-12-06,828.91,3300.17,1942.34,0,0,4779.87,1293.41,0,145.99,56.68,0,0,98.92,32.06,772.41,1890.16,1900.6,0,1853.77,935.97,180.74,0,0,0,1170.19,1252.28,1297.7,0,592.73,2828.07,743.47,0,0,0,0,0,0,0,0,0.2,255242.14
2024-12-07,1328.58,9312.18,19227.07,0,0,3886.58,1109.71,0,167.78,39.43,0,0,63.11,21.43,535.42,1886.63,1902.39,0,1838.38,919.76,185.15,0,0,0,1054.51,1118.89,1202.63,0,574.27,1777.64,509.69,0,0,0,0,0,0,0,0,0.2,266503.17
2024-12-08,1158.25,9057.3,16797.94,0,0,3374.25,1531.65,0,217.8,72.3,0,0,142.88,44.28,752.74,1881.69,1895.14,0,1826.05,921.78,181.05,0,0,0,1182.08,1322.13,1251.16,0,579.85,2723.16,703.15,8671.15,0,0,0,0,0,0,0,0.2,398809.37
2024-12-09,1361.5,8760.33,18647.68,0,0,3955.7,1648.1,0,624.44,222.5,0,0,170.8,83.54,584.84,1890.65,1889.16,0,1791.77,907.04,200.24,0,0,0,896.01,1551.81,1654.72,0,697.42,1525.43,467.25,0.48,0,0,0,0,0,0,0,0.45,428170
2024-12-10,1465.49,9325.24,15394.71,0,0,4605.92,1654.44,0,555.54,143.51,0,0,124.78,59.82,604.68,1874.5,1885.97,0,1831.06,914.11,182.24,0,0,0,1017.12,1381.72,1089.07,0,701.95,2517.27,773.76,0,0,0,0,0,0,0,0,0.45,409807.76
2024-12-11,1195.35,5709.3,11044.51,0,0,3803.57,1663.3,0,490.86,143.37,0,0,87.83,62.68,1310.72,1869.68,1886.73,0,1831.8,895.69,176.39,0,0,0,1003.1,1278.82,1101.66,0,741.14,1697.65,439.66,0,0,0,0,0,0,0,0,0.45,359082.11
2024-12-12,1144.51,4672.05,7169.43,0,0,2951.04,1645.37,0,542.22,154.31,0,0,96.68,67.85,1221.63,1866.46,1892.4,0,1850.36,915.07,167.89,0,0,0,839.74,1318.3,1054.27,0,642.05,2046.22,605.07,0,0,0,0,0,0,0,0,0.45,360494.59
2024-12-13,712.85,2270.83,4372.98,0,0,2670.45,1642.53,0,476.06,89.1,0,0,91.42,36.39,1219.32,1861.43,1885.22,0,1824.79,904.4,184.34,0,0,0,798.82,1173.26,899.33,0,640.3,1551.54,432.02,0,0,0,0,0,0,0,0,0.45,354614.56
2024-12-14,552.37,1409.18,2121.92,0,0,2040.56,1573.17,0,419.05,83.11,0,0,90.54,48.47,1304.39,1854.63,1887.96,0,1796.79,931.99,273.37,0,0,0,990.9,1139.08,927.5,0,696.44,1924.81,549.78,0,0,0,0,0,0,0,0,0.45,353202.37
2024-12-15,523.83,1382.24,2498.1,0,0,2690.53,1598.95,0,500.51,139.58,0,0,216.56,84.63,1199.78,1848.77,1881.16,0,1820.39,924.55,186.77,0,0,0,1040.21,1263.96,969.35,0,749.9,2045.2,542.72,1530.26,0,0,0,0,0,0,0,0.45,363471.38
2024-12-16,531.41,1177.88,2245.57,0,0,2608.55,1714.83,0,414.26,144.38,0,0,225.97,72.55,1194.74,1834.92,1880.16,0,1767.14,918.26,181.03,0,0,0,1011.17,1248.02,874.99,0,1052.61,2060.89,800.62,1153.67,0,0,0,0,0,0,0,0.45,382184.86
2024-12-17,432.25,339.52,790.65,0,0,2739.09,1745.41,0,436.58,131.51,0,0,168.34,59.7,1194.71,1837.61,1884.26,0,1789.53,894.19,235.22,0,0,0,1019.29,1242.7,795.01,0,1031.63,2164.1,785.12,0,0,0,0,0,0,0,0,0.45,415563.43
2024-12-18,459.54,212.55,655.25,0,0,3030.75,1840.48,0,439.23,123.75,0,0,148.29,61.22,1195.22,1831.57,1885.6,0,1824.14,907.86,216.84,0,0,0,915.72,1311.37,888.88,0,1008.02,1552.03,1114.35,0,0,0,0,0,0,0,0,0.45,406094.1
2024-12-19,463.99,216.48,968.95,0,0,3427.87,1901.44,0,452.21,122.02,0,0,134.16,50.03,1193.8,1825.37,1877.69,0,1816.83,914.71,224.6,0,0,0,902.52,1293.37,842.74,0,949.49,1953.96,668.76,0,0,0,0,0,0,0,0,0.45,402129.06
2024-12-20,471.94,202.75,1069.68,0,0,3404.17,1797.25,0,342.27,87.92,0,0,75.21,34.45,1176.27,1815.54,1876.29,0,1854,909.48,139.41,0,0,0,859.55,1332.47,807.91,0,881.1,1214.4,790.82,0,0,0,0,0,0,0,0,0.45,390707.24
2024-12-21,465.65,203.34,1074.5,0,0,803.85,1267.83,0,202.88,45.98,0,0,23.07,14.01,1233.81,1795.08,1871.57,0,1870.26,912.55,216.21,0,0,0,848.62,1298.33,742.3,0,683.98,2219.92,1118.8,585.86,0,0,0,0,0,0,0,0.45,358926.82
2024-12-22,468.54,207.46,933.29,0,0,1177.74,1338.93,0,233.79,59.51,0,0,42.22,22.97,1195.84,1800.09,1863.51,0,1879.55,920.99,131.29,0,0,0,858.8,1474.66,782.65,0,945.11,1541.2,935.03,2212.12,0,0,0,0,0,0,16666.67,0.45,315030.43
2024-12-23,465.45,201.38,1136.36,0,0,1997.03,1161.84,0,235.41,57.43,0,0,36,25.16,1055.84,1797.84,1858.48,0,1812.65,923.13,179.11,0,0,0,823.15,1361.33,782.95,0,949.13,2091.71,1187.73,184.91,0,0,0,0,0,0,0,0.45,331041.85
2024-12-24,394.87,195.16,811.59,0,0,2778.36,1548.05,0,1.76,0.37,0,0,0.31,0.28,1079.49,1777.86,1857.43,0,1846.57,911.42,156.75,0,0,0,817.63,1290.73,773.12,0,933.61,2462.93,1146.95,0,0,0,0,0,0,0,0,0.45,243549.86
2024-12-25,392.16,199.67,715.06,0,0,4816.12,1917.51,0,0,0,0,0,0,0,836.41,1763.51,1844.8,0,1819.84,925.52,126.39,0,0,0,828.83,1296.35,746.81,0,882.96,1576.01,1068.86,0,0,0,0,0,0,0,0,0.45,263572.73
2024-12-26,392.04,199.19,1207.88,0,0,4588.33,2788.5,0,371.4,86.22,0,0,69.65,37.2,976.63,1750.66,1841.87,0,1854.49,936.1,234.96,0,0,0,922.72,1439.72,933.47,0,1038.53,3246.19,1835.1,0,0,0,0,0,0,0,0,0.45,420411.22
2024-12-27,390.75,191.97,875.6,0,0,5115.75,2638.93,0,504.28,141.47,0,0,108.43,70.75,1015.82,1733.49,1834.28,0,1812.37,916.43,84.3,0,0,0,871.85,1512.5,699.53,0,999.44,2087.68,2113.26,0,0,0,0,0,0,0,0,0.45,391300.27
2024-12-28,386.86,189.01,1410.12,0,0,4667.2,2474.88,0,516.76,131.22,0,0,70.99,70.39,1439.51,1703.27,1901.23,0,1846.48,888.06,0,0,0,0,840.77,1531.09,795.17,0,1077.36,1519.77,1424.35,0,0,0,0,0,0,0,0,0.45,385308.86
2024-12-29,375.36,189.77,1467.99,0,0,4429.07,2540.38,0,597.33,154.29,0,0,85.05,86.22,1436.93,1684.74,1784.8,0,1824.63,931.2,0,0,0,0,682.36,1434.13,739.06,0,1075.48,2185.27,2265.03,24958.69,0,0,0,0,0,0,16666.67,0.45,353448.42
2024-12-30,373.15,184.35,1310.87,0,0,3935.6,1996.06,0,410.21,102.27,0,0,48.86,49.86,1119.67,1646.77,1761.62,0,1085.57,535.25,0,0,0,0,824.19,1545.56,706.54,0,1085.55,1023.3,587.52,0.06,0,0,0,0,0,0,0,0.45,374135.95
2024-12-31,334.94,173.82,1039.43,0,0,2524.95,1465.83,0,219.18,37.92,0,0,51.52,12.8,1762.81,153.29,966.34,0,871,315.48,0,0,0,0,459.55,764.6,359.1,0,428.59,244.07,222.72,0,0,0,0,0,0,0,0,0.45,340098.96
2025-01-01,433.07,202.4,1447.07,0,0,2811.83,1092.02,0,371.53,103.72,0,0,107,54.25,1229.36,0,0,0,2512.64,1123.71,246.06,0,0,0,499.22,1262.29,802.93,0,618.73,1707.91,1177.81,0,0,0,0,0,0,0,0,0.43,329822.36
2025-01-02,1031.13,484.24,2542.57,0,0,1580.3,354.37,0,2738.75,738.41,0,0,960.72,419.79,1277.64,0,0,0,2663.18,1360.13,240,0,0,0,415.41,1584.83,1094.77,0,827.23,660.78,737.66,0,0,0,0,0,0,0,0,0.43,417170.08
2025-01-03,1006.4,477.12,5005.25,0,0,144.87,70.97,0,2285.48,326.18,0,0,773,281.36,1211.02,1727.54,1287.04,0,2686.18,1364.15,283.61,0,0,0,552.7,772.87,831.17,0,461.55,1337.68,1142.96,0,0,0,0,0,0,0,0,0,251997.22
2025-01-04,1014.43,475.63,4836.46,0,0,144.48,49.22,0,2077.26,306.63,0,0,799.69,223.71,1505.68,1722.47,1670.57,0,2673.42,1356.47,224.67,0,0,0,534.67,784.83,814.6,0,497.98,1280.71,968.73,0,0,0,0,0,0,0,0,0,240442.49
2025-01-05,998.69,474.68,3720.98,0,0,136.12,59.52,0,2256.39,383.63,0,0,977.84,260.91,1494.77,1720.84,1665.95,0,2632.12,1328.24,223.87,0,0,0,624.46,787.67,823.26,0,499.02,1009.66,989.82,0,0,0,0,0,0,0,16666.67,0.2,249517.39
2025-01-06,904.66,478.83,4318.54,0,0,136.43,71.77,0,2877.11,462.91,0,0,1013.93,284.91,1371.24,1709.84,1653.13,0,2626.39,1316.36,214.13,0,0,0,655.67,934.24,855.65,0,557.6,1134.19,819.7,0,0,0,0,0,0,0,0,0.2,347265.39
2025-01-07,1354.3,778.62,4421.01,0,0,56.78,60.62,0,3225.55,766.13,0,0,1162.21,475.1,1293.27,1718.16,1653.53,0,2659.54,1297.73,218.14,0,0,0,575.69,911.92,834.31,0,540.93,1854.93,1711.52,0,0,0,0,0,0,0,0,0.2,305044.02
2025-01-08,976.55,779.82,7978.41,0,0,81.62,48.98,0,4608.65,712.44,0,0,1514.81,551.1,1258.72,1715.98,1652.5,0,2631.64,1354.27,239.8,0,0,0,444.42,912.83,841.89,0,544.98,855.72,639.35,0,0,0,0,0,0,0,0,0.36,290627.19
2025-01-09,1158.62,766.88,6512.08,0,0,74.91,55.16,0,2748.83,723.46,0,0,1167.56,495.27,1138.89,1715.37,1676.39,0,2677.77,1336.31,220.99,0,0,0,473.77,889.87,834.14,0,536.81,1631.11,1568.41,0,0,0,0,0,0,0,0,0.36,274763.04
2025-01-10,1232.45,757.81,6911.56,0,0,81.01,42.1,0,3139.18,644.01,0,0,808.22,485.03,1314.88,1844.97,1732.65,0,2623.21,1342.29,216.8,0,0,0,580.6,868,811.13,0,640.85,1148.06,712.99,0,0,0,0,0,0,0,0,0.36,281090.02
2025-01-11,1444.05,751.95,5235.56,0,0,76.29,46.72,0,2160.47,797.24,0,0,1273.16,352.83,1538.16,1708.84,1662.45,0,2679.05,1356.72,212.04,0,0,0,577.72,841.73,804.05,0,619.36,1355.08,1398.48,0,0,0,0,0,0,0,0,0.36,247374.49
2025-01-12,1204.39,740.62,6553.34,0,0,78.88,68.37,0,3387.35,869.05,0,0,1824.78,360.25,1537.35,1702.88,1653.93,0,2615.57,1348.93,276.84,0,0,0,579.82,850.96,805.12,0,622.37,1289.15,946.66,0,0,0,0,0,0,0,0,0.36,250233.09
2025-01-13,1137.21,720.28,7720.99,0,0,149.49,65.58,0,2872.9,817.56,0,0,1591.41,380.32,1511.62,1773.04,1672.31,0,2665.53,1321.15,296.39,0,0,0,577.97,857.15,812.31,0,631.83,1601.21,1202.51,0,0,0,0,0,0,0,0,0.36,287976.84
2025-01-14,1010.19,723.21,6945.08,0,0,137.28,52.8,0,2911.36,972.21,0,0,2020.57,549.18,1418.55,1696.54,1655.21,0,2647.79,1322.91,169.26,0,0,0,661.69,820.12,783.86,0,621.53,1556.94,937.46,0,0,0,0,0,0,0,0,0.36,341799.5
