time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,brandedsearch_impressions, brandedsearch_spend , nonbrandedsearch_impressions , nonbrandedsearch_spend ,pmax_impressions, pmax_spend , meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
2023-04-22,104,530,5.18,0,0,0,0,2090,159.29,647,95.21,4171,190.26,0,0,1200,85548
2023-04-23,98,378,3.47,0,0,0,0,1561,157.7,1028,136.23,2941,190.95,0,0,1200,85548
2023-04-24,126,624,5.19,0,0,0,0,1813,156.81,1145,118.2,3221,148.09,0,0,1200,85548
2023-04-25,147,706,6.58,0,0,0,0,1557,155.76,1194,133.01,2345,110.17,0,0,1200,85548
2023-04-26,96,565,4.96,0,0,0,0,1995,158.36,1126,113.8,1980,58.74,0,0,1200,85548
2023-04-27,106,550,4.56,0,0,0,0,1908,147.07,985,94.27,1665,73.92,0,0,1200,85548
2023-04-28,92,604,5.61,0,0,0,0,1778,150.34,831,83.93,1689,60.47,0,0,1200,85548
2023-04-29,76,629,5.7,0,0,0,0,1695,147.91,1059,116.92,2059,101,0,0,1200,85548
2023-04-30,86,496,5.05,0,0,0,0,1322,136.62,872,87.24,1875,122.48,0,0,1200,85548
2023-05-01,108,472,7.42,0,0,0,0,1597,158.69,874,84.05,2149,64.75,0,0,1200,85548
2023-05-02,111,279,3.99,0,0,0,0,945,101.2,1432,111.81,2274,81.69,0,0,1200,85548
2023-05-03,96,374,3.51,0,0,0,0,1134,105.57,1150,63.46,3243,176.89,0,0,1200,85548
2023-05-04,71,17808,74.62,0,0,0,0,1216,111.43,1375,78.22,2248,111.8,0,0,1200,85548
2023-05-05,62,181131,151.74,0,0,0,0,1117,99.34,1243,83.52,1966,139.97,0,0,1200,85548
2023-05-06,51,203101,163.5,0,0,0,0,1259,101.26,1191,98.72,1528,53.93,0,0,1200,85548
2023-05-07,60,70912,168.14,0,0,0,0,968,103.97,638,55.41,2653,193.2,0,0,1200,85548
2023-05-08,72,76971,160.73,0,0,0,0,1022,105.34,337,21.3,2226,135.86,0,0,1200,85548
2023-05-09,83,130366,147.96,0,0,0,0,930,102.87,129,8.03,2237,168.24,0,0,1200,85548
2023-05-10,53,120657,131,0,0,0,0,1111,103.01,107,6.54,2400,135.69,0,0,1200,85548
2023-05-11,47,27251,146.75,0,0,0,0,1010,105.15,75,4.66,2613,170.61,0,0,1200,85548
2023-05-12,39,24100,161.21,0,0,0,0,1143,99.99,64,1.98,2809,152.24,0,0,1200,85548
2023-05-13,37,30143,156.39,0,0,0,0,1215,103.22,280,26.01,13424,265.11,0,0,1200,85548
2023-05-14,31,30551,154.87,0,0,0,0,1136,105.14,30,2.27,8196,162.69,0,0,1200,85548
2023-05-15,43,28121,136.56,0,0,0,0,969,99.25,33,3.16,13303,199.57,0,0,1200,85548
2023-05-16,61,29596,158.94,0,0,0,0,1149,103.32,124,6.47,19100,210.36,0,0,1200,85548
2023-05-17,45,26797,147.69,0,0,0,0,1166,99.6,54,5.31,15242,260.76,0,0,1200,85548
2023-05-18,59,28520,150.71,0,0,0,0,1041,100.12,35,1.4,12175,169.32,0,0,1200,85548
2023-05-19,32,28324,157.56,0,0,0,0,1316,101.14,109,7.24,10272,217.81,0,0,1200,85548
2023-05-20,34,29154,154.79,0,0,0,0,1296,97.97,343,35.05,14692,122.23,0,0,1200,85548
2023-05-21,28,31334,146.84,0,0,0,0,1156,101.18,110,7.74,6744,242.53,0,0,1200,85548
2023-05-22,49,29561,155.25,0,0,0,0,979,97.92,57,2.63,5355,192.78,0,0,1200,85548
2023-05-23,53,28044,149,0,0,0,0,869,99.7,48,1.87,12668,234.49,0,0,1200,85548
2023-05-24,44,30324,168.69,0,0,0,0,937,98.7,55,1.42,14108,220.73,0,0,1200,85548
2023-05-25,32,31604,135.18,0,0,0,0,968,95.72,206,16.41,19140,217.19,0,0,1200,85548
2023-05-26,36,38195,136.86,0,0,0,0,870,96.5,187,12.62,17234,155.61,0,0,1200,85548
2023-05-27,24,42173,152.41,0,0,0,0,924,98.14,41,2.99,9364,291.34,0,0,1200,85548
2023-05-28,25,44858,147.87,0,0,0,0,637,94.59,34,1.84,11549,210.25,0,0,1200,85548
2023-05-29,24,44365,143.13,0,0,0,0,902,95.14,128,9.62,12466,192.78,0,0,1200,85548
2023-05-30,29,48708,143.76,0,0,0,0,636,88.08,99,6.35,14398,220.89,0,0,1200,85548
2023-05-31,38,45881,143.28,0,0,0,0,718,86.31,115,9.97,10159,140.25,0,0,1200,85548
2023-06-01,35,46449,153.56,0,0,0,0,1433,200.91,47,1.56,16833,219.7,0,0,1200,85548
2023-06-02,34,50260,146.66,0,0,0,0,1702,209.07,87,1.56,16478,283.29,0,0,1200,85548
2023-06-03,29,58195,147.58,0,0,0,0,1596,208.97,128,12.39,16842,294.32,0,0,1200,85548
2023-06-04,41,60156,155.43,0,0,0,0,1804,212.13,93,2.93,13659,246.63,0,0,1200,85548
2023-06-05,33,40235,128.16,0,0,0,0,1424,189.74,236,18.19,12473,272.16,0,0,1200,85548
2023-06-06,31,44105,147.22,0,0,0,0,1935,227.94,93,3.46,14596,193.11,0,0,1200,85548
2023-06-07,27,38010,146.8,0,0,0,0,1468,205.32,97,9.63,5241,299.62,0,0,1200,85548
2023-06-08,32,35851,147.29,0,0,0,0,1967,207.47,78,6.78,12632,207.2,0,0,1200,85548
2023-06-09,28,36777,150.89,0,0,0,0,1617,204.8,56,2.85,6315,235.11,0,0,1200,85548
2023-06-10,17,37137,143.65,0,0,0,0,1918,205.2,71,2.96,9183,284.28,0,0,1200,85548
2023-06-11,37,38273,152.69,0,0,0,0,1654,208.87,78,5.35,17521,298.81,0,0,1200,85548
2023-06-12,23,37534,140.97,0,0,0,0,1419,203.11,71,4.93,12817,392.11,0,0,1200,85548
2023-06-13,39,37690,150.52,0,0,0,0,1907,203.4,56,3.04,13590,262.2,0,0,1200,85548
2023-06-14,24,38040,146.3,0,0,0,0,2329,231.39,111,12.5,15993,307.11,0,0,1200,85548
2023-06-15,29,40554,151.43,0,0,0,0,2249,233.31,42,0.57,13987,248.46,0,0,1200,85548
2023-06-16,29,43542,152.68,0,0,0,0,1806,159.79,56,0.28,15939,289.52,0,0,1200,85548
2023-06-17,27,42765,139.72,0,0,0,0,2183,166.77,67,0.65,64184,348.4,0,0,1200,85548
2023-06-18,35,43821,147.94,0,0,0,0,1635,166.64,89,11.76,117150,379.78,0,0,1200,85548
2023-06-19,22,44926,149.46,0,0,0,0,1684,164.05,83,5.83,55995,292.68,0,0,1200,85548
2023-06-20,31,41037,149.56,0,0,0,0,1743,167.54,843,22.62,18438,332.65,0,0,1200,85548
2023-06-21,27,38678,139.41,0,0,0,0,2052,188.62,810,16.85,28848,331.43,0,0,1200,85548
2023-06-22,34,39415,130.54,0,0,0,0,1943,160.45,1293,17.72,19716,388.96,0,0,1200,85548
2023-06-23,21,38208,160.98,0,0,0,0,1570,156.2,1205,16.62,24440,406.25,0,0,1200,85548
2023-06-24,24,43364,154.24,0,0,0,0,2081,160.23,33,2.33,30996,336.61,0,0,1200,85548
2023-06-25,24,38295,152.13,0,0,0,0,1935,163.46,58,2.87,21431,377.36,0,0,1200,85548
2023-06-26,45,35732,129.78,0,0,0,0,1800,153.55,38,1.46,19051,317.69,0,0,1200,85548
2023-06-27,23,39742,155.53,0,0,0,0,1796,158.54,35,2.08,21428,374.25,0,0,1200,85548
2023-06-28,31,26499,119.14,0,0,0,0,1677,152.81,28,0.03,21243,366.41,0,0,1200,85548
2023-06-29,35,0,0,0,0,0,0,1473,149.46,24,2.15,24174,382.15,0,0,1200,85548
2023-06-30,30,0,0,0,0,0,0,1770,141.02,35,0.77,21562,358.69,0,0,1200,85548
2023-07-01,26,0,0,0,0,0,0,1419,152.33,70,4.27,23445,418.35,0,0,1200,85548
2023-07-02,24,0,0,0,0,0,0,1425,160.56,34,1.5,25035,340.17,0,0,1200,85548
2023-07-03,31,0,0,0,0,0,0,2041,196.68,35,1.48,20077,339.66,0,0,1200,85548
2023-07-04,24,0,0,0,0,0,0,1704,202.79,39,0.76,24967,393.53,0,0,1200,85548
2023-07-05,30,0,0,0,0,0,0,1947,204.15,32,2.29,27481,511.6,0,0,1200,85548
2023-07-06,23,0,0,0,0,0,0,2342,205.12,53,4.59,27110,410.71,0,0,1200,85548
2023-07-07,25,0,0,0,0,0,0,2086,201.64,51,1.93,17090,308.93,0,0,1200,85548
2023-07-08,17,0,0,0,0,0,0,2125,202.96,94,5.73,17730,381.17,0,0,1200,85548
2023-07-09,27,0,0,0,0,0,0,1976,207.85,121,3.3,16642,323.2,0,0,1200,85548
2023-07-10,45,0,0,0,0,0,0,1975,201.88,362,25.02,15506,400.31,0,0,1200,85548
2023-07-11,28,0,0,0,0,0,0,2084,204.94,180,8.41,14284,312.02,0,0,1200,85548
2023-07-12,29,0,0,0,0,0,0,1984,195.88,125,5.39,15232,333.48,0,0,1200,85548
2023-07-13,38,0,0,0,0,0,0,2196,197.9,108,9.65,13793,311.02,0,0,1200,85548
2023-07-14,38,0,0,0,0,0,0,2480,197.77,96,4.06,14646,341.29,0,0,1200,85548
2023-07-15,20,0,0,0,0,0,0,2085,200.11,159,11.4,14189,337.07,0,0,1200,85548
2023-07-16,31,0,0,0,0,0,0,2052,200.13,261,24.2,14644,293.35,0,0,1200,85548
2023-07-17,21,0,0,0,0,0,0,1807,197.27,139,6.48,13620,346.67,0,0,1200,85548
2023-07-18,38,0,0,0,0,0,0,1890,197.92,240,26.65,14224,326.21,0,0,1200,85548
2023-07-19,33,0,0,0,0,0,0,2085,199.49,374,40.12,12254,244.45,0,0,1200,85548
2023-07-20,30,0,0,0,0,0,0,2212,193.21,378,45.94,13716,377.07,0,0,1200,85548
2023-07-21,29,0,0,0,0,0,0,2303,192.17,422,40.09,12494,318.28,0,0,1200,85548
2023-07-22,20,0,0,0,0,0,0,2419,194.05,310,47.07,10955,460.54,0,0,1200,85548
2023-07-23,16,0,0,0,0,0,0,2589,193.26,364,34.62,7087,416.29,0,0,1200,85548
2023-07-24,28,0,0,0,0,0,0,2317,192.94,312,19.59,5152,437.19,0,0,1200,85548
2023-07-25,21,0,0,0,0,0,0,2090,188.83,295,26.9,6703,384.92,0,0,1200,85548
2023-07-26,19,0,0,0,0,0,0,2201,188.28,279,34.42,7299,357.95,0,0,1200,85548
2023-07-27,24,0,0,0,0,0,0,2055,189.46,326,34.63,5731,241.47,0,0,1200,85548
2023-07-28,22,0,0,0,0,0,0,2094,181.72,216,46.22,7294,465.46,0,0,1200,85548
2023-07-29,31,0,0,0,0,0,0,1998,181.34,238,30.61,14978,437.28,0,0,1200,85548
2023-07-30,26,0,0,0,0,0,0,1708,179.88,148,23.2,16606,513.56,0,0,1200,85548
2023-07-31,32,0,0,0,0,0,0,1666,165.38,144,21.18,18128,514.82,0,0,1200,85548
2023-08-01,21,0,0,0,0,0,0,2021,191.11,141,16.51,12918,369.73,0,0,1200,85548
2023-08-02,35,0,0,0,0,0,0,2062,150.23,102,22.11,14157,422.44,4485,11.74,1200,85548
2023-08-03,19,0,0,0,0,0,0,2027,154.32,129,12.65,15051,436.12,7538,19.32,1200,85548
2023-08-04,26,0,0,0,0,0,0,1935,153.9,161,27.88,18107,464.22,7737,19.32,1200,85548
2023-08-05,21,0,0,0,0,0,0,1803,155.11,147,28.98,18311,344.3,8647,19.33,1200,85548
2023-08-06,19,0,0,0,0,0,0,1494,155.89,144,30.2,18826,450.15,9179,20.65,1200,85548
2023-08-07,33,0,0,0,0,0,0,2091,155.52,130,36.64,14830,462.34,8167,20.61,1200,85548
2023-08-08,37,0,0,0,0,0,0,2386,155.39,102,32.38,13795,437.89,8517,20.21,1200,85548
2023-08-09,33,0,0,0,0,0,0,1460,153.25,262,30.35,12319,339.35,7512,19.87,1200,85548
2023-08-10,33,0,0,0,0,0,0,1366,154.77,251,20.83,5359,280.67,7204,19.7,1200,85548
2023-08-11,19,0,0,0,0,0,0,1300,153.84,153,17.84,9286,343.15,7033,19.42,1200,85548
2023-08-12,23,0,0,0,0,0,0,1544,154.6,124,11.81,13075,351.29,7252,19.54,1200,85548
2023-08-13,24,0,0,0,0,0,0,1470,153.01,77,4.58,11463,430.49,7736,20.99,1200,85548
2023-08-14,38,0,0,0,0,0,0,1301,151.08,80,11.74,10513,404.18,7096,20.48,1200,85548
2023-08-15,19,0,0,0,0,0,0,1620,153.38,99,16.69,7387,381.32,6655,20.12,1200,85548
2023-08-16,22,0,0,0,0,0,0,1650,151.36,85,7.45,10249,343.07,6281,19.55,1200,85548
2023-08-17,36,0,0,0,0,0,0,1744,152.09,63,4.89,9195,374.1,6527,19.75,1200,85548
2023-08-18,23,0,0,0,0,0,0,1774,149.49,66,7.77,10530,304.22,7218,19.47,1200,85548
2023-08-19,24,0,0,0,0,0,0,1418,150.95,103,8.09,10658,482.6,7482,19.64,1200,85548
2023-08-20,20,0,0,0,0,0,0,1641,149.22,327,80.2,14139,419.77,7956,21.03,1200,85548
2023-08-21,26,0,0,0,0,0,0,1666,150.64,274,58.9,12168,365.1,7493,20.33,1200,85548
2023-08-22,34,0,0,0,0,0,0,1614,149.91,138,11.1,9348,358.24,6144,20.14,1200,85548
2023-08-23,31,0,0,0,0,0,0,1791,144.78,99,11.43,11937,359.99,6287,19.87,1200,85548
2023-08-24,30,0,0,0,0,0,0,1387,119.45,61,3.71,10512,312.85,6809,19.88,1200,85548
2023-08-25,28,0,0,0,0,0,0,1658,124.52,34,1.27,13185,363.07,6812,19.18,1200,85548
2023-08-26,41,0,0,0,0,0,0,1790,124.2,97,7.64,19282,502.93,6875,19.57,1200,85548
2023-08-27,23,0,0,0,0,0,0,1516,123.65,118,12.55,20983,448.16,7677,21,1200,85548
2023-08-28,30,0,0,0,0,0,0,1469,122.09,353,77.58,16593,372.73,7433,20.51,1200,85548
2023-08-29,38,0,0,0,0,0,0,1201,120.88,632,67.54,8775,382.81,6854,20.08,1200,85548
2023-08-30,35,0,0,0,0,0,0,1252,114.71,516,105.99,9565,415.65,6808,19.88,1200,85548
2023-08-31,28,0,0,0,0,0,0,1149,110.5,1141,106.1,17473,380.12,6743,19.76,1200,85548
2023-09-01,21,0,0,0,0,0,0,456,49.46,295,38.29,8514,142.42,19423,60.83,1200,85548
2023-09-02,25,0,0,0,0,0,0,630,52.62,298,30.95,11108,125.21,22159,76.73,1200,85548
2023-09-03,33,0,0,0,0,0,0,483,52.11,261,32.58,9777,124.36,25500,87.27,1200,85548
2023-09-04,21,0,0,0,0,0,0,372,51.27,247,32.64,9607,165.82,25446,84.96,1200,85548
2023-09-05,35,0,0,0,0,0,0,439,52.12,409,30.52,9046,138.73,25401,83.46,1200,85548
2023-09-06,30,0,0,0,0,0,0,345,80.91,515,36.11,5097,149.13,24064,82.68,1200,85548
2023-09-07,24,0,0,0,0,0,0,67,47.49,318,27.61,4103,129.2,21709,81.89,1200,85548
2023-09-08,30,0,0,0,0,0,0,106,48.96,782,38.38,8604,141.3,19679,80.07,1200,85548
2023-09-09,37,0,0,0,0,0,0,204,50.22,363,39.29,6022,154.67,20735,80.67,1200,85548
2023-09-10,40,0,0,0,0,0,0,272,48.91,463,33.78,11205,147.68,23067,87.22,1200,85548
2023-09-11,45,0,0,0,0,0,0,392,48.91,262,29.41,10753,149.4,21920,84.95,1200,85548
2023-09-12,30,0,0,0,0,0,0,285,49.03,383,28.84,10589,149.27,21982,83.52,1200,85548
2023-09-13,39,0,0,0,0,0,0,348,48.73,363,29.12,9123,132.77,22175,82.48,1200,85548
2023-09-14,35,0,0,0,0,0,0,337,48.69,344,29.42,9520,123.44,22064,81.82,1200,85548
2023-09-15,25,0,0,0,0,0,0,1300,48.52,358,34.88,9693,135.34,21496,79.98,1200,85548
2023-09-16,22,0,0,0,0,0,0,2792,48.64,222,28.32,12201,149.26,23113,81.03,1200,85548
2023-09-17,32,0,0,0,0,0,0,2164,48.25,247,32.77,13258,152.27,25986,87.21,1200,85548
2023-09-18,41,0,0,0,0,0,0,1045,50.72,230,27.29,7298,138.07,6043,20.07,1200,85548
2023-09-19,35,0,0,0,0,0,0,1114,51.36,187,24.97,9702,138.68,0,0,1200,85548
2023-09-20,38,0,0,0,0,0,0,1487,51.07,201,24.51,9504,141.95,0,0,1200,85548
2023-09-21,36,0,0,0,0,0,0,451,54.3,315,33.52,11276,132.99,0,0,1200,85548
2023-09-22,30,0,0,0,0,0,0,1721,49.03,205,24.8,10544,155.92,0,0,1200,85548
2023-09-23,31,0,0,0,0,0,0,1708,48.04,172,24.08,9707,131.45,0,0,1200,85548
2023-09-24,31,0,0,0,0,0,0,2796,43.61,166,28.25,10418,119.15,0,0,1200,85548
2023-09-25,39,0,0,0,0,0,0,904,56.06,221,34.94,11763,125.34,0,0,1200,85548
2023-09-26,30,0,0,0,0,0,0,582,45.09,322,29.3,12712,142.67,0,0,1200,85548
2023-09-27,35,0,0,0,0,0,0,684,50.37,193,27.54,12198,168,0,0,1200,85548
2023-09-28,26,0,0,0,0,0,0,710,42.89,240,27.03,8817,151.94,0,0,1200,85548
2023-09-29,33,0,0,0,0,0,0,653,36.98,186,29.57,7493,140.6,0,0,1200,85548
2023-09-30,33,0,0,0,0,0,0,866,36.92,152,24.78,6959,79.44,0,0,1200,85548
2023-10-01,43,0,0,0,0,0,0,864,51.92,216,35.01,11491,151.11,0,0,1200,85548
2023-10-02,46,0,0,0,0,0,0,653,26.06,308,32.96,8738,146.51,0,0,1200,85548
2023-10-03,34,0,0,0,0,0,0,819,29.29,253,32.19,9424,133.52,0,0,1200,85548
2023-10-04,31,0,0,0,0,0,0,2208,71.12,3401,31.89,10460,195.11,0,0,1200,85548
2023-10-05,45,0,0,0,0,0,0,3034,72.78,5184,26.55,18954,363.37,0,0,1200,85548
2023-10-06,16,0,0,0,0,0,0,2498,73.91,5562,32.98,13101,197.28,0,0,1200,85548
2023-10-07,27,0,0,0,0,0,0,3101,70.27,6616,38.63,17083,372.4,0,0,1200,85548
2023-10-08,28,0,0,0,0,0,0,2950,72,8352,51.14,16020,277.62,0,0,1200,85548
2023-10-09,31,0,0,0,0,0,0,3138,77.44,6698,53.47,13875,277.91,0,0,1200,85548
2023-10-10,29,0,0,0,0,0,0,2674,52.81,5748,37.5,12796,298.06,0,0,1200,85548
2023-10-11,39,0,0,0,0,0,0,2707,63.56,6400,46.02,12553,299.89,0,0,1200,85548
2023-10-12,20,0,0,0,0,0,0,3101,52.49,7144,49.71,12148,283.51,0,0,1200,85548
2023-10-13,32,0,0,0,0,0,0,4969,120.82,8233,41.86,10883,263.2,0,0,1200,85548
2023-10-14,28,0,0,0,0,0,0,4345,75.57,8829,42.2,14547,300.51,0,0,1200,85548
2023-10-15,27,0,0,0,0,0,0,4862,94.18,6809,45.91,15496,267.51,0,0,1200,85548
2023-10-16,33,0,0,0,0,0,0,4146,83.05,6442,42.11,13197,274.33,0,0,1200,85548
2023-10-17,26,0,0,0,0,0,0,3722,61.74,6123,37.6,15223,293.41,0,0,1200,85548
2023-10-18,31,0,0,0,0,0,0,3371,78.42,6745,37.66,13830,251.77,0,0,1200,85548
2023-10-19,34,0,0,0,0,0,0,3112,69,6353,36.79,15810,261.99,0,0,1200,85548
2023-10-20,33,0,0,0,0,0,0,788,52.1,7101,39.07,11972,196.83,0,0,1200,85548
2023-10-21,16,0,0,0,0,0,0,210,50.87,6881,43.41,11597,239.51,0,0,1200,85548
2023-10-22,22,0,0,0,0,0,0,282,52.12,6468,40.76,14509,262.43,0,0,1200,85548
2023-10-23,34,0,0,0,0,0,0,223,51.2,4073,38.08,11974,187.49,0,0,1200,85548
2023-10-24,30,0,0,0,0,0,0,215,53.81,240,32.16,12100,249.09,0,0,1200,85548
2023-10-25,31,0,0,0,0,0,0,248,49.73,335,48.61,11260,207.06,0,0,1200,85548
2023-10-26,19,0,0,0,0,0,0,211,49.88,258,41.54,14384,267.88,0,0,1200,85548
2023-10-27,34,0,0,0,0,0,0,286,52.06,312,18.31,12339,222.66,0,0,1200,85548
2023-10-28,22,0,0,0,0,0,0,227,49.71,332,53.58,15293,219.54,0,0,1200,85548
2023-10-29,22,0,0,0,0,0,0,147,47.98,180,27.17,10734,216.49,0,0,1200,85548
2023-10-30,29,0,0,0,0,0,0,264,46.2,310,43.57,9277,214.82,0,0,1200,85548
2023-10-31,18,0,0,0,0,0,0,202,44.21,316,29.93,6510,116.08,0,0,1200,85548
2023-11-01,26,0,0,0,0,0,0,257,51.99,275,46.86,10463,241.16,0,0,1200,85548
2023-11-02,26,0,0,0,0,0,0,298,60.32,178,20.31,10160,207.62,0,0,1200,85548
2023-11-03,14,0,0,0,0,0,0,192,52.6,102,10.61,12088,199.32,0,0,1200,85548
2023-11-04,22,0,0,0,0,0,0,188,42.1,347,61.08,13200,294.59,0,0,1200,85548
2023-11-05,17,0,0,0,0,0,0,234,51.84,529,72.23,13064,244.57,0,0,1200,85548
2023-11-06,22,0,0,0,0,0,0,247,53.19,313,52.23,9609,218.74,0,0,1200,85548
2023-11-07,22,0,0,0,0,0,0,253,51.67,262,49.42,10712,238.99,0,0,1200,85548
2023-11-08,24,0,0,0,0,0,0,198,60.39,340,48.85,11719,196.31,11725,21.34,1200,85548
2023-11-09,24,0,0,0,0,0,0,245,51.99,299,29.42,11162,195.61,14924,28.08,1200,85548
2023-11-10,27,0,0,0,0,0,0,171,51.27,272,46.74,12433,225.61,16468,28.29,1200,85548
2023-11-11,19,0,0,0,0,0,0,204,49.64,248,47.45,12734,220.92,18238,29.72,1200,85548
2023-11-12,27,0,0,0,0,0,0,183,49.2,249,41.12,11953,217.13,19791,31.12,1200,85548
2023-11-13,28,0,0,0,0,0,0,289,61.64,171,42.82,7456,116.5,18942,30.01,1200,85548
2023-11-14,25,0,0,0,0,0,0,270,54.39,120,14.67,9860,180.59,17850,29.26,1200,85548
2023-11-15,26,0,0,0,0,0,0,257,53.73,216,26.08,5871,123.54,19879,34.86,1200,85548
2023-11-16,0,0,0,0,0,0,0,287,51.41,359,58.09,7354,151.39,19984,37.04,0,85548
2023-11-17,0,0,0,0,0,0,0,174,48.21,364,50.68,6352,143.78,19622,37.58,0,85548
2023-11-18,0,0,0,0,0,0,0,269,53.37,282,37.32,8146,165.43,21097,40.82,0,85548
2023-11-19,0,0,0,0,0,0,0,238,47.35,335,47.16,7909,154.57,22688,41.52,0,85548
2023-11-20,1,0,0,0,0,0,0,173,48.19,282,44.51,3431,131.9,21558,39.45,1200,85548
2023-11-21,0,0,0,0,0,0,0,186,48.57,255,32.01,5390,121.16,20490,38.18,0,85548
2023-11-22,1,0,0,0,0,0,0,158,49.1,207,29.42,6592,137.62,19158,38.58,1200,85548
2023-11-23,0,0,0,0,0,0,0,246,48.92,222,31.24,7764,149.42,19990,40.13,0,85548
2023-11-24,0,0,0,0,0,0,0,211,48.44,224,28.23,7499,169.14,18995,39.17,0,85548
2023-11-25,0,0,0,0,0,0,0,308,54.53,493,66.66,6726,114.28,21373,42.94,0,85548
2023-11-26,0,0,0,0,0,0,0,199,46.75,271,45.29,7943,159.84,21637,41.31,0,85548
2023-11-27,0,0,0,0,0,0,0,218,48.31,371,43.56,3962,129.4,19370,38.85,0,85548
2023-11-28,0,0,0,0,0,0,0,254,44.69,242,37.06,5232,128.61,21234,39.74,0,85548
2023-11-29,1,0,0,0,0,0,0,264,44.3,240,28.87,7809,102.5,21936,39.57,1200,85548
2023-11-30,0,0,0,0,0,0,0,219,41.39,198,25.29,8478,122.09,22064,38.64,1200,85548
2023-12-01,0,0,0,0,0,0,0,293,51.25,199,20.82,7468,109.79,25015,39.11,1200,85548
2023-12-02,1,0,0,0,0,0,0,292,43.26,56,9.05,5906,83.9,26409,41.79,1200,85548
2023-12-03,0,0,0,0,0,0,0,240,40.83,98,8.85,8304,128.82,26513,40.4,0,85548
2023-12-04,1,0,0,0,0,0,0,178,40.14,154,12.91,7094,92.47,26600,39.77,1200,85548
2023-12-05,0,0,0,0,0,0,0,239,44,86,10.82,8256,117.57,24321,39.53,0,85548
2023-12-06,0,0,0,0,0,0,0,294,42.52,47,10.73,7258,98.87,23591,38.79,0,85548
2023-12-07,0,0,0,0,0,0,0,348,59.27,46,10.61,5879,102.98,23189,39.9,0,85548
2023-12-08,0,0,0,0,0,0,0,244,58.25,44,3.62,5629,107.54,26968,48,0,85548
2023-12-09,0,0,0,0,0,0,0,265,60.89,104,11.98,8177,138.78,28034,49.11,0,85548
2023-12-10,1,0,0,0,0,0,0,316,58.11,70,13.59,5859,116.06,31184,51.17,1200,85548
2023-12-11,0,0,0,0,0,0,0,341,60.89,96,12.99,5595,105.29,30382,50.49,0,85548
2023-12-12,9,0,0,0,0,0,0,280,57.35,82,11.64,6280,102.45,27428,48.98,1200,85548
2023-12-13,33,0,0,0,0,0,0,324,64.04,47,5.4,7688,115.8,26562,48.46,1200,85548
2023-12-14,1,0,0,0,0,0,0,331,58.6,43,9.68,7306,123.36,26259,48.59,1200,85548
2023-12-15,0,0,0,0,0,0,0,252,59.59,38,0.63,5916,116.16,26364,49.92,0,85548
2023-12-16,1,0,0,0,0,0,0,241,42.45,78,8.25,6143,115.55,27694,51.73,1200,85548
2023-12-17,1,0,0,0,0,0,0,377,64.67,178,19.62,6819,107.02,29812,51.25,1200,85548
2023-12-18,0,0,0,0,0,0,0,306,56.72,66,12.08,6543,104.46,29740,50.15,0,85548
2023-12-19,1,0,0,0,0,0,0,358,57.87,45,12.42,5462,96.72,28713,48.96,1200,85548
2023-12-20,1,0,0,0,0,0,0,300,56.75,60,11.36,6409,129.38,28621,48.8,1200,85548
2023-12-21,0,0,0,0,0,0,0,238,55.77,56,9.86,6725,115.79,28780,48.91,0,85548
2023-12-22,0,0,0,0,0,0,0,237,57.92,34,10.06,7567,85.8,29073,49.48,0,85548
2023-12-23,0,0,0,0,0,0,0,248,55.67,48,6.49,7109,134.52,31434,51.46,0,85548
2023-12-24,0,0,0,0,0,0,0,218,57.64,36,8.95,6440,89.01,33810,52.04,0,85548
2023-12-25,0,0,0,0,0,0,0,215,59.36,36,5.83,6987,120.75,38969,50.09,0,85548
2023-12-26,1,0,0,0,0,0,0,279,55.41,162,11.1,8848,118.26,39766,48.99,1200,85548
2023-12-27,1,0,0,0,0,0,0,326,54.12,57,10.15,7590,110.71,37920,48.46,1200,85548
2023-12-28,2,0,0,0,0,0,0,297,57.63,119,9.71,7562,102.51,38066,48.87,1200,85548
2023-12-29,2,0,0,0,0,0,0,284,53.12,83,10.6,6300,84.11,38661,49.74,1200,85548
2023-12-30,0,0,0,0,0,0,0,316,53.66,62,10.35,7475,111.36,41923,51.14,0,85548
2023-12-31,0,0,0,0,0,0,0,254,48.96,31,4.76,5606,70.21,49083,52.19,0,85548
2024-01-01,0,0,0,0,0,0,0,296,57.91,40,4.47,7087,118.67,69253,50.18,0,85548
2024-01-02,1,0,0,0,0,0,0,281,56.51,110,15.01,6768,116.48,61572,49.34,1200,85548
2024-01-03,2,0,0,0,0,0,0,310,59.44,88,10.78,7080,101.39,55800,48.63,1200,85548
2024-01-04,1,0,0,0,0,0,0,289,58.13,92,8.66,6145,102.48,54339,48.9,1200,85548
2024-01-05,2,0,0,0,0,0,0,633,206,2193,82.54,11566,197.2,221450,215.85,1200,85548
2024-01-06,1,0,0,0,0,0,0,748,160.23,1155,103.91,19800,303.83,324574,290.25,1200,85548
2024-01-07,2,0,0,0,0,0,0,675,146.29,935,90.44,13272,217.27,399128,329.88,1200,85548
2024-01-08,2,0,0,0,0,0,0,837,196.36,673,85.75,16111,271.33,364330,323.5,1200,85548
2024-01-09,3,0,0,0,0,0,0,813,164.22,735,111.84,11812,258.55,339315,316.61,1200,85548
